max,min,CPF,ICRO,STO,Rand
160.0415,99.6258,0.4811,0.7641,0.5594,0.4627
149.1214,91.6917,0.3972,0.701,0.5327,0.836
151.5599,84.1995,0.6124,0.4888,0.5123,0.7423
143.6813,84.2588,0.3118,0.6939,0.5209,0.5148
174.4945,108.7993,0.5975,0.747,0.6312,0.6447
144.2994,82.4212,0.4932,0.662,0.6333,0.6293
159.5213,102.4619,0.6135,0.7229,0.6336,0.6627
162.4336,100.049,0.4305,0.7785,0.6156,0.7285
191.6484,125.7874,0.481,0.6925,0.5481,0.6918
165.6631,100.3593,0.5837,0.7725,0.5751,0.5497
168.5973,111.1471,0.4147,0.6427,0.4853,0.6732
177.6802,108.3684,0.555,0.7096,0.498,0.8221
165.3127,106.102,0.5072,0.7303,0.5935,0.703
165.5572,106.3925,0.6508,0.7436,0.5723,0.9008
179.8957,128.4004,0.4245,0.3873,0.609,0.6443
177.0002,108.7592,0.553,0.527,0.5638,0.8656
165.1229,108.5788,0.5868,0.673,0.6899,0.7978
158.8645,102.2436,0.3924,0.7565,0.6548,0.7338
186.5129,124.0477,0.3795,0.6645,0.4168,0.7785
176.5096,112.6717,0.6193,0.6205,0.5374,0.6904
174.5337,119.3343,0.3731,0.6712,0.6509,0.5703
132.3849,74.0559,0.6049,0.734,0.7155,0.7559
169.9876,105.2667,0.5103,0.7499,0.5338,0.6519
147.9857,92.172,0.5847,0.6469,0.5464,0.8035
155.7357,97.5854,0.5371,0.7243,0.629,0.5455
186.3272,121.236,0.5431,0.7497,0.5012,0.7213
165.7057,100.7626,0.4774,0.7409,0.532,0.8199
170.0969,108.5868,0.4954,0.6528,0.6261,0.8521
169.9511,108.3232,0.5483,0.6868,0.5983,0.5222
140.1686,80.958,0.6101,0.6101,0.613,0.6987
173.8362,116.568,0.6155,0.5796,0.516,0.9046
145.2658,88.3808,0.5767,0.7532,0.5705,0.8933
176.0955,113.6563,0.4165,0.5802,0.5095,0.746
160.7573,97.389,0.6132,0.7794,0.5375,0.8522
176.532,108.4173,0.4445,0.64,0.675,0.6684
156.0325,95.4689,0.5865,0.7804,0.5532,0.8574
168.6936,108.8203,0.6915,0.6597,0.6265,0.7264
152.9237,91.1735,0.6176,0.5549,0.5246,0.8282
155.9015,89.3218,0.5407,0.7671,0.6418,0.8023
190.3191,123.5081,0.6115,0.5865,0.6654,0.8538
