max,min,CPF,ICRO,STO,Rand
219.6945,139.8934,0.8627,0.7651,0.8459,0.8543
196.9394,106.7942,0.7291,0.7491,0.8871,0.9678
208.3486,124.1419,0.7788,0.8148,0.9035,0.9658
205.3102,122.479,0.6939,0.6799,0.8287,0.8752
218.7786,122.4953,0.7184,0.733,0.831,0.8894
207.1009,122.3092,0.6933,0.7879,0.8378,0.8056
205.8223,113.9374,0.7262,0.804,0.8138,0.8658
202.4273,107.7191,0.675,0.7589,0.8655,0.825
198.6416,111.0291,0.7309,0.7326,0.8032,0.8244
194.7598,111.6243,0.8614,0.7198,0.8699,0.9936
180.5436,92.9873,0.719,0.7196,0.9017,0.9544
203.6906,106.663,0.6924,0.7605,0.8478,0.9634
210.713,115.9951,0.7126,0.8129,0.7878,0.9583
204.5664,119.8064,0.7967,0.7592,0.7933,0.9408
200.8269,112.2632,0.7845,0.794,0.8993,0.9686
211.98,120.9321,0.7128,0.7438,0.7978,0.9666
200.7862,115.0712,0.773,0.7679,0.9023,0.8217
195.4675,99.2813,0.748,0.7333,0.8774,0.8459
208.9323,122.3816,0.8134,0.6979,0.8005,0.8813
196.2199,110.1976,0.8143,0.8403,0.8211,0.8568
215.7883,126.5256,0.7845,0.8509,0.9432,0.8184
220.8237,122.6233,0.7178,0.7639,0.8305,1.0
200.3971,119.6156,0.7937,0.8257,0.9487,0.8987
216.1696,132.8945,0.6953,0.7712,0.7621,0.7901
205.9149,114.6101,0.7293,0.6954,0.8769,0.9569
189.0659,114.9051,0.7895,0.7739,0.9169,0.8442
214.4076,115.4977,0.7689,0.7454,0.9244,0.9562
217.8371,126.6793,0.6968,0.738,0.8575,0.8987
190.274,118.4944,0.6405,0.6606,0.8948,1.0
202.0929,113.1879,0.7827,0.6503,0.8328,0.9172
200.6954,116.5314,0.7289,0.7739,0.8495,1.0
193.8354,110.162,0.667,0.7489,0.8822,0.8665
195.3186,108.3014,0.7582,0.7382,0.8478,0.9057
191.8721,104.6097,0.7167,0.7912,0.719,0.8917
184.6644,104.2792,0.8189,0.6865,0.8246,0.8895
186.3973,102.4207,0.8407,0.8162,0.8982,0.9313
187.1438,103.7711,0.8831,0.8466,0.8046,0.8287
194.5464,113.7881,0.67,0.8438,0.8372,0.9821
204.5853,115.2396,0.7321,0.7574,0.8828,0.8656
184.899,96.3343,0.8232,0.7949,0.8638,0.7634
209.4018,120.8364,0.8554,0.828,0.8855,0.8749
196.0683,110.6054,0.8362,0.8073,0.8984,0.8292
204.4485,113.7291,0.7891,0.7935,0.9081,0.9461
213.2398,126.7362,0.6804,0.7629,0.7539,0.8239
178.5001,103.2316,0.8055,0.7251,0.8226,0.9254
189.0423,99.7373,0.7079,0.7792,0.8658,0.9053
193.8902,107.1282,0.7703,0.701,0.8938,0.9739
205.7025,111.7308,0.7723,0.7203,0.8378,0.8801
206.6567,120.1342,0.7089,0.7888,0.6313,0.888
194.7386,112.4257,0.7248,0.8085,0.9331,0.9001
201.3615,111.1727,0.8637,0.6832,0.8533,0.9833
203.0589,112.3334,0.8238,0.7665,0.7817,0.941
202.6595,109.2065,0.7958,0.7736,0.8609,0.891
182.4786,102.0426,0.8292,0.817,0.8592,0.9446
209.5279,127.0854,0.6766,0.8194,0.8284,1.0
199.1797,108.1245,0.7739,0.74,0.8533,0.8999
202.1455,113.2602,0.736,0.7005,0.8178,0.8549
195.7745,111.6558,0.7656,0.7651,0.8137,0.9105
191.6726,112.7214,0.79,0.7235,0.9183,0.811
207.7787,115.675,0.7233,0.7374,0.8168,0.9633
233.4665,137.9757,0.8502,0.7438,0.9209,0.8993
193.2881,107.2081,0.7416,0.7886,0.7942,1.0
223.536,132.1444,0.698,0.7795,0.8095,0.9429
216.512,125.3583,0.7644,0.7746,0.8829,0.9674
