max,CPF,ICRO,STO,Rand
652.9515,487.8005,442.7786,562.0458,583.6894
639.7092,492.8678,403.734,569.9575,589.3269
645.1111,460.2043,429.3506,595.6582,581.4366
582.2791,385.8889,326.2281,520.263,510.5572
698.4503,558.5984,448.6105,647.5398,639.6471
635.239,484.2954,439.7128,586.9391,599.3611
621.7947,406.3907,383.8339,542.6151,564.9793
612.1446,449.084,422.2784,536.4419,571.766
641.8054,504.3317,441.8076,584.3175,610.018
615.8751,392.1497,345.9138,553.4611,562.9195
647.9472,456.3658,435.8659,573.518,611.1883
689.6226,550.5102,380.5008,619.3967,650.6991
633.7782,430.4616,442.0132,543.8254,554.6779
656.6816,449.512,382.1263,560.855,547.2608
622.9738,476.4489,404.4811,555.8003,578.6117
640.8075,468.8583,408.6483,538.9315,550.9952
628.7982,483.7038,371.6701,560.1374,537.3051
569.476,374.6809,363.0684,500.1748,473.7595
631.4631,434.6371,380.2723,571.638,544.4303
646.2127,466.2183,457.2288,574.7553,592.8033
665.4984,518.1229,387.7596,598.5836,605.0555
624.381,426.9067,421.9691,513.4378,554.5483
671.8709,480.5144,432.393,570.4094,590.7792
629.5523,432.9691,330.1799,547.0887,564.228
635.3372,447.2886,403.126,575.4749,571.7039
663.9867,496.8955,479.8373,587.3858,606.6398
618.0203,426.3988,355.4454,531.3009,488.3546
681.8464,446.269,454.6686,616.5402,594.9661
648.1222,490.0995,418.0234,558.1422,551.1341
694.3601,514.3573,395.6738,632.5658,628.9603
668.0435,482.391,457.4013,576.9242,578.1656
600.2596,398.8087,375.954,538.6105,498.8818
648.1051,469.4071,405.8213,568.4619,587.5508
658.4733,497.6989,414.6017,586.3235,574.3866
665.2013,448.1791,400.0732,582.9865,553.4267
654.5429,521.438,449.943,584.5139,605.4996
689.4269,431.8297,449.8445,635.9379,649.244
621.6729,450.0054,368.009,529.2234,502.9691
622.3874,422.6977,413.6569,554.9599,544.9227
660.1078,418.2037,394.4195,629.933,588.6348
632.1029,448.8394,385.7524,560.7025,565.5288
687.9042,475.049,462.5852,622.8783,605.5378
669.7573,514.4381,392.1306,604.2937,587.2918
675.8927,537.5806,393.7819,620.4085,586.2208
704.0526,504.4566,455.355,633.9311,648.7024
626.9965,419.6063,392.8061,541.1426,553.7375
638.7408,444.7226,438.3277,588.5262,582.2501
649.1936,447.7619,404.4917,596.9102,578.261
630.28,491.1247,401.3838,529.1561,540.5503
657.5759,434.0883,382.1377,544.1295,568.6424
620.5352,484.7088,460.4206,561.379,538.408
631.5245,492.7342,382.447,558.949,556.4674
676.6096,479.446,504.0656,610.7136,606.7062
