max,min,CPF,ICRO,STO,Rand
156.1329,88.9834,0.604,0.7513,0.816,0.9528
151.0138,77.8035,0.6807,0.7371,0.8885,0.8814
154.425,91.7877,0.6298,0.7758,0.8755,0.9439
174.9052,111.7363,0.6926,0.7444,0.773,0.9354
164.6562,103.4361,0.8289,0.6596,0.8,1.0
185.4871,118.1732,0.6243,0.9118,0.6664,0.825
185.1406,122.8537,0.7283,0.6175,0.9121,0.8613
155.5609,91.0864,0.6856,0.6666,0.8469,1.0
192.089,126.3244,0.7728,0.8082,0.8657,0.8875
173.6077,109.221,0.6738,0.7018,0.7637,0.8838
173.7477,109.8037,0.7172,0.7382,0.8569,0.7811
164.9423,99.9147,0.6681,0.696,0.833,0.8064
164.2656,99.0203,0.6008,0.8481,0.8383,0.8725
165.4675,103.505,0.5208,0.6204,0.9618,0.9424
181.932,120.6401,0.7361,0.5928,0.8244,1.0
165.5434,103.1422,0.6169,0.6611,0.8746,0.9343
185.5566,117.8758,0.5585,0.6604,0.7849,0.8613
186.2701,121.6834,0.4942,0.8263,0.7969,0.963
178.7653,112.8182,0.6911,0.6616,0.7993,0.7446
184.0799,124.5948,0.7705,0.7882,0.8223,0.8288
160.3596,92.8123,0.7609,0.6587,0.9004,0.93
156.0057,100.848,0.7683,0.5758,0.64,0.8647
136.5312,84.5742,0.5875,0.6441,0.9516,0.9398
166.1424,107.2005,0.7451,0.7951,0.9257,0.7707
159.1177,98.1506,0.6653,0.6221,0.8874,0.8887
155.4418,92.576,0.5946,0.797,0.653,0.8986
146.2536,91.3572,0.7663,0.7664,0.8722,0.7805
146.6909,87.2286,0.6239,0.6988,0.8879,0.7293
168.7377,98.8101,0.7452,0.8185,0.8419,0.7607
168.4543,106.7422,0.7945,0.9217,0.8638,0.9217
142.9693,78.279,0.6309,0.5355,0.8271,0.9091
192.4058,129.8697,0.6526,0.7418,0.9279,0.8553
164.7341,99.7574,0.6244,0.8357,0.726,0.8689
171.9039,116.8022,0.6453,0.4776,0.7669,0.9048
148.9635,88.269,0.5614,0.6256,0.7931,0.8775
154.8837,96.4216,0.7963,0.6873,0.9438,0.8769
170.2934,109.5565,0.6259,0.8367,0.8248,0.936
168.519,109.9816,0.7725,0.6174,0.7459,0.8544
163.1824,105.7714,0.7983,0.555,0.9591,0.7956
199.0435,134.7297,0.6181,0.7683,0.872,0.8146
169.918,108.1949,0.7261,0.7939,0.8914,0.7488
177.1964,111.2854,0.5981,0.8293,0.7234,0.646
163.7266,100.2441,0.7419,0.7544,0.9176,0.7906
158.8228,99.9901,0.7344,0.6013,0.945,0.873
159.7944,102.6081,0.5994,0.7962,0.7619,0.8855
163.8587,102.2047,0.689,0.6315,0.8588,0.8837
186.8104,117.7562,0.7451,0.8632,0.8191,0.8625
150.4028,81.9549,0.6333,0.5316,0.9641,0.8227
186.6222,126.7673,0.615,0.8573,0.874,0.6539
182.5567,114.6773,0.686,0.8559,0.828,0.9246
175.7417,112.3172,0.5423,0.657,0.7776,0.8298
150.0578,89.2017,0.6966,0.5615,0.692,0.9276
160.5663,96.8657,0.6141,0.7329,0.875,0.8925
175.6363,115.4051,0.616,0.5095,0.8646,0.9247
163.3757,98.0827,0.7695,0.5977,0.8871,0.9353
168.7202,109.3598,0.7652,0.7423,0.871,0.7218
147.0834,89.66,0.5799,0.5268,0.8889,0.7961
165.1701,103.0458,0.6547,0.7144,0.7822,1.0
165.957,110.5639,0.5569,0.7339,0.8792,0.9373
180.9188,121.1006,0.6517,0.6372,0.7506,0.7369
163.9836,94.1018,0.5692,0.7742,0.8185,0.6148
163.7193,93.9298,0.7017,0.5642,0.9607,0.965
132.2644,72.4584,0.6223,0.6726,0.8729,0.8774
162.8859,102.2531,0.6003,0.5761,0.7985,0.8756
166.2415,111.3594,0.7045,0.5477,0.7804,0.9108
153.845,91.3695,0.5393,0.7833,0.7793,0.8849
185.4254,125.2266,0.7194,0.6922,0.8805,0.7846
163.403,100.096,0.7009,0.8668,0.8783,0.8487
153.2373,94.0127,0.597,0.6113,0.8118,0.9863
175.1762,114.3451,0.6117,0.6411,0.8942,1.0
185.0359,114.3643,0.6403,0.7262,0.6649,0.8821
162.9053,100.8929,0.5894,0.7819,0.7698,0.8477
178.8288,112.1662,0.7881,0.7244,0.9182,0.9382
170.4612,107.1972,0.7551,0.7411,0.7696,0.8093
188.8388,132.5113,0.8142,0.8023,0.8369,0.9583
192.353,130.0996,0.6783,0.7583,0.86,1.0
154.1593,95.74,0.6172,0.8069,0.8585,0.8296
176.4974,113.6629,0.6863,0.8328,0.8419,0.9631
155.4404,96.7203,0.6607,0.8224,0.8207,0.9548
177.2927,112.7017,0.7065,0.8828,0.7142,1.0
184.1272,127.5793,0.6088,0.8633,0.7667,0.8366
178.7626,112.9485,0.6203,0.6753,0.8107,0.8262
162.9081,101.401,0.759,0.6989,0.7273,0.8748
165.9659,105.6758,0.522,0.8013,0.6826,0.8752
171.3219,110.3461,0.7382,0.8101,0.8365,1.0
159.3079,100.56,0.6231,0.6295,0.8406,0.8646
174.6133,111.1691,0.6982,0.7243,0.8157,0.917
130.5956,75.1344,0.6599,0.5671,0.9202,0.7952
154.9325,84.444,0.6641,0.7406,0.7819,0.8076
178.1325,117.7096,0.655,0.6648,0.6744,1.0
158.5883,99.0309,0.5877,0.6186,0.8247,0.912
159.3431,93.0134,0.71,0.6595,0.7115,0.7894
176.7575,112.3708,0.6391,0.8419,0.7982,0.9628
148.1576,94.8897,0.6028,0.6635,0.7972,0.8594
157.1682,96.0165,0.6555,0.6613,0.8626,0.7957
173.5917,112.4407,0.5663,0.7186,0.9184,0.893
175.4173,108.6838,0.6136,0.675,0.7071,0.8258
154.5919,100.9339,0.757,0.6492,0.7661,0.9271
183.6367,118.7502,0.752,0.7413,0.7676,0.7152
162.7657,103.244,0.6947,0.7691,0.7572,0.9306
164.4956,103.8916,0.6388,0.58,0.8356,0.7217
147.1977,91.4729,0.8276,0.8438,0.8426,0.8901
141.1869,84.0816,0.5908,0.7786,0.9559,0.9464
180.4142,116.3997,0.7963,0.8746,0.7986,0.9454
188.0772,125.1392,0.6885,0.8043,0.8855,1.0
186.9749,121.0698,0.6266,0.6799,0.8034,0.8335
185.2407,120.6899,0.8118,0.8327,0.9588,0.8329
151.7444,93.9436,0.5442,0.6023,0.7746,0.943
196.6737,134.7136,0.7442,0.6699,0.9437,0.9049
158.8276,96.6071,0.5917,0.6404,0.7677,0.887
