max,min,CPF,ICRO,STO,Rand
282.136,180.735,0.7367,0.6012,0.8719,0.9201
284.9206,186.5533,0.6951,0.6263,0.8962,0.9761
255.7408,161.5943,0.5983,0.6579,0.8996,1.0
266.6666,176.2701,0.6543,0.6878,0.8722,1.0
223.7464,137.0889,0.5778,0.5317,0.8756,0.9739
236.9541,164.8095,0.7005,0.6323,0.8332,0.9109
244.9123,157.568,0.667,0.5578,0.7757,0.8318
235.9279,142.9839,0.6506,0.5691,0.8278,0.9275
294.204,179.925,0.6429,0.6626,0.9037,0.9426
259.6474,168.1679,0.7548,0.6405,0.8192,0.877
240.1996,149.0336,0.6831,0.6642,0.8444,0.9471
249.4963,161.4085,0.8043,0.6716,0.7849,0.8984
274.5056,160.9979,0.6287,0.6143,0.7997,0.8957
249.146,157.842,0.7074,0.6158,0.9193,0.9513
262.808,151.3088,0.646,0.5089,0.8219,0.9006
248.8998,161.1231,0.685,0.5989,0.7617,0.8467
264.2318,172.2301,0.6319,0.6211,0.7796,0.9566
262.575,169.2171,0.6958,0.7202,0.8852,1.0
256.1015,159.4323,0.7467,0.5796,0.931,0.9214
234.1027,143.8481,0.7121,0.7761,0.838,0.8854
262.2094,171.6296,0.7836,0.5323,0.7258,0.9037
248.4176,145.5446,0.6947,0.7749,0.8379,0.9522
261.4527,172.4113,0.716,0.6775,0.83,0.9071
255.5332,164.1926,0.7628,0.7286,0.8387,0.9545
247.0498,150.6825,0.6188,0.5621,0.9069,0.9864
234.869,134.5325,0.5437,0.5944,0.8492,0.8504
258.069,160.2697,0.6234,0.7166,0.8459,0.8629
244.9962,151.7334,0.594,0.6473,0.8687,0.9707
256.188,161.7988,0.6508,0.6607,0.8888,1.0
264.8876,170.2372,0.6244,0.5545,0.8142,0.8616
248.3272,153.5155,0.5835,0.632,0.869,0.8953
224.4913,145.5531,0.6912,0.7022,0.8429,0.9594
262.7376,172.5963,0.573,0.622,0.8303,0.8628
275.1563,170.7147,0.7411,0.5913,0.8809,1.0
239.5754,142.9208,0.5621,0.5289,0.7203,0.9206
261.1649,174.807,0.7499,0.6807,0.85,0.9552
247.6381,166.5535,0.7349,0.4685,0.8754,0.8396
249.2748,150.0603,0.6449,0.7164,0.8388,0.8976
243.5412,139.7787,0.6242,0.7034,0.8695,0.8858
251.5775,158.5757,0.6264,0.7281,0.9042,0.9515
273.4601,162.4235,0.6287,0.6175,0.8096,0.8771
258.707,142.2696,0.5929,0.5289,0.7899,0.9701
257.8606,160.8098,0.6087,0.5101,0.892,0.8693
231.0715,146.5497,0.6953,0.7185,0.9679,0.8664
269.3029,175.4491,0.6745,0.6416,0.8402,0.9646
247.4917,170.2573,0.722,0.6343,0.7805,0.9369
240.7769,151.1956,0.7885,0.7537,0.9074,0.9703
270.0053,174.441,0.6717,0.6667,0.9264,0.9203
230.387,142.9793,0.5378,0.5991,0.8737,0.8019
274.1089,179.8228,0.678,0.5871,0.8141,1.0
263.2313,170.6869,0.6568,0.6816,0.8934,0.9601
261.5783,171.9125,0.6523,0.6318,0.7345,1.0
259.1593,167.3654,0.6623,0.6964,0.869,0.8941
235.2474,136.8391,0.6509,0.7193,0.7757,0.8966
270.8838,178.9974,0.7446,0.5148,0.7964,0.9105
255.3315,161.6223,0.6775,0.6831,0.7969,1.0
