max,CPF,ICRO,STO,Rand
471.826,300.5886,320.4856,408.2688,392.9254
478.1538,346.072,316.469,405.5307,391.0509
439.6071,349.8585,325.1748,385.6501,379.4092
457.2327,304.1803,364.0579,398.7385,426.5083
471.2836,305.4974,317.6888,410.516,419.6071
457.2588,304.5414,339.0885,406.1803,403.7762
438.1886,298.3218,308.8342,387.0523,398.8717
504.9975,344.007,355.2471,387.3317,418.0644
488.041,333.3419,351.6344,404.2189,394.9737
460.4163,376.0759,326.3458,388.491,385.7516
455.2923,334.3616,362.8634,395.7522,383.3424
471.2514,324.855,341.1698,378.375,371.2839
439.1177,272.9841,289.0495,347.0102,370.6879
444.6691,327.3249,294.9773,382.7785,379.7038
442.9879,298.2359,311.4511,379.7923,388.7482
438.1536,304.6681,290.8749,377.0443,376.457
463.384,291.3072,348.7899,373.715,380.6743
467.1532,368.5482,340.6388,426.9649,434.8753
452.6315,345.0266,379.4271,409.5454,377.4605
406.4031,321.7114,291.4432,353.5287,354.6493
454.4487,346.9933,315.9071,400.0094,377.8361
440.8745,312.645,305.3051,396.9333,335.76
469.1069,374.9184,331.6958,375.7825,387.6941
485.5422,330.0053,336.4608,411.9563,421.3217
437.9078,284.3252,291.5461,406.5815,385.5417
449.8947,328.2498,320.4125,383.7234,397.6485
475.426,350.8285,283.0361,402.0646,386.3058
472.9825,369.2925,327.7561,418.6034,387.178
478.4109,347.0799,323.4916,396.1942,351.1966
415.1894,315.7438,296.8974,360.3743,362.3018
430.553,317.0145,280.3244,361.2868,351.0417
477.3555,395.7526,332.2504,422.5529,412.1948
444.101,324.3116,274.6423,385.4785,374.8361
444.5935,308.2119,305.137,376.8449,384.189
443.7984,360.9377,305.2822,374.8819,366.5855
490.9133,331.4094,332.8095,425.4153,428.1295
470.7986,342.791,373.2661,398.8417,401.3798
463.3424,327.0739,329.1554,403.8386,384.27
462.378,344.7228,326.2454,374.5583,404.8719
480.8737,345.6776,389.0841,373.4961,404.0599
498.8043,341.8153,370.3214,454.1141,453.0872
482.5071,338.7825,322.8201,407.9252,399.3206
448.2019,318.6875,357.7886,345.7793,372.705
416.8209,280.9904,283.9422,335.1431,355.5694
429.0293,317.4023,276.7635,375.1514,373.6257
441.2454,287.1482,339.1812,358.6286,383.6428
462.9837,348.2223,307.5768,398.2939,371.0101
461.3998,357.325,291.9455,394.5648,395.6125
475.755,358.629,337.4709,392.5022,377.0394
461.2653,350.8447,329.4908,395.9846,377.8025
452.9627,305.0492,333.3161,387.5814,384.9215
426.3407,292.6432,305.6412,385.6614,364.3281
460.5836,387.6397,340.4446,400.7246,398.8838
482.9943,373.7409,322.1403,424.4914,414.6935
439.3987,344.0029,330.5037,349.3013,360.6718
472.4858,317.1047,329.5113,421.288,419.6391
465.3218,345.5198,314.168,395.7626,404.6197
455.0792,302.2863,312.702,385.8409,396.3397
413.0251,303.5421,293.9061,353.4689,354.7767
445.8446,320.4645,297.4476,379.798,383.3474
478.3367,329.8723,340.4784,424.3623,416.6881
463.409,300.3368,300.8199,412.9836,352.6854
478.1248,321.6536,336.406,395.4383,414.1238
430.2009,299.2658,316.9138,367.8457,361.3018
442.7045,277.0625,324.7985,362.9538,399.2519
451.8981,327.2096,332.9778,415.0598,412.6551
473.4443,343.4886,361.6129,403.5965,412.5071
441.1524,260.1232,300.2334,384.4367,405.6359
468.3669,329.9753,305.8461,403.6037,412.1529
482.4412,336.0287,360.3044,390.3725,381.6165
470.1975,307.0729,314.1905,360.9244,405.0987
467.1251,351.0289,340.4347,380.9773,402.3252
456.1848,306.691,312.0413,387.3361,409.236
445.2446,319.6274,312.5262,340.0052,395.1127
475.4366,338.7516,350.6116,389.6819,396.637
447.9622,303.0687,291.8138,366.8105,361.9629
434.977,277.8258,295.2114,357.7509,379.4907
443.4273,308.0861,290.4575,385.7292,350.3349
411.6631,260.1345,306.5658,356.2709,367.9607
449.6154,346.4249,326.9615,400.7601,402.0894
463.5951,334.9191,332.0994,408.2264,382.9563
449.9181,314.2219,309.2612,377.606,381.4015
436.7571,343.2305,296.0118,359.4664,374.242
481.3563,352.9233,342.8581,406.1969,400.0851
448.6,326.5183,299.5068,376.1716,376.2757
474.3385,343.3413,348.6417,421.7131,390.351
474.1012,354.8476,323.9999,400.8647,370.6911
432.6191,281.1304,288.8746,361.2343,370.1052
459.6272,303.281,326.1005,409.2982,397.3719
451.3075,350.3573,298.0249,406.2838,394.386
466.315,337.9145,320.6064,390.7367,399.6732
454.6215,317.0414,344.0137,356.7137,396.2508
458.5172,339.2706,269.0334,393.7665,407.9952
468.3395,352.0719,336.0477,417.9096,389.3433
451.8037,308.4681,298.7663,363.963,390.5753
475.6809,324.5608,377.3019,413.4488,418.6726
438.4469,335.1077,316.2961,395.2113,401.1268
428.7421,301.9666,301.9146,362.8014,375.8301
449.4957,321.9073,332.8445,358.6851,386.9126
435.5292,340.021,300.3127,388.3999,368.3958
494.4085,355.271,331.1223,383.158,408.7705
450.5776,311.3792,294.1139,386.7566,378.2852
442.2555,304.2648,332.0784,379.1361,390.2814
418.8994,335.0659,307.6065,356.8344,353.02
442.0886,308.8028,311.5163,369.2931,357.6074
416.7687,285.6976,283.7478,343.236,366.0748
470.1807,335.3217,296.9769,413.2281,367.1091
462.9488,353.4341,302.1517,390.6329,373.481
402.659,269.827,248.5421,306.6855,318.9678
505.0172,333.3102,343.265,399.6162,444.3831
487.6093,322.8649,361.6842,402.537,428.6516
465.3157,302.6851,350.0235,413.3869,409.737
464.6327,346.585,346.2151,411.8074,415.9835
462.8881,377.7561,315.6207,418.8972,387.7202
448.8086,352.154,302.0046,395.8793,392.4645
414.8778,282.6878,303.0524,372.5566,343.8139
435.9882,292.1098,296.5395,348.0269,387.0989
481.7119,324.8466,342.4742,387.3936,386.8232
472.1367,373.0397,345.057,391.4155,413.4164
471.1847,352.5604,356.0504,399.365,432.803
485.2457,368.2091,345.9548,430.8908,407.5501
487.7223,317.0658,326.9046,419.8673,420.5055
489.2396,303.68,308.8553,426.3478,421.3138
459.6967,340.8381,314.4403,374.9699,345.4096
452.3938,312.1641,293.2175,362.0152,383.2428
467.5973,338.1878,303.5567,409.104,390.7804
471.4789,325.6225,347.155,413.5976,392.1521
437.5371,288.4588,297.9188,363.4296,351.5673
457.3092,313.9357,307.8216,400.3248,386.1296
456.6512,317.2908,337.9839,407.6927,406.178
455.199,366.3074,333.5476,407.815,407.2383
