max,CPF,ICRO,STO,Rand
324.1809,193.5375,173.8262,279.3105,235.5716
294.1985,170.6508,165.6379,224.1889,214.1101
334.8322,228.8295,172.4153,280.9965,292.542
307.9563,228.9578,174.1911,262.4263,269.1701
286.2354,135.1758,166.1744,199.9685,229.7161
250.7783,158.1684,160.2967,209.096,207.1486
282.2433,168.7219,159.4286,227.3682,200.9755
303.1506,167.3915,142.8058,222.8875,220.6275
304.4392,178.2589,148.5995,246.5667,237.1846
272.7574,152.8366,147.949,215.9175,237.5888
274.6521,156.9901,137.5696,204.6377,197.5499
300.5995,187.9249,175.4576,251.9836,246.1365
280.392,171.8852,144.9408,214.9235,218.0864
267.6775,170.881,152.5233,207.8677,208.7877
299.9996,161.7294,162.869,258.3914,244.2654
268.4076,193.5279,154.6658,214.6165,232.6502
303.191,174.4323,190.9659,265.6721,251.3637
282.1387,169.8728,157.4767,228.171,217.0791
259.3005,153.0603,143.7057,209.3498,181.4547
283.8918,142.8231,168.7573,221.5562,249.6886
290.415,155.5023,134.6903,222.6054,228.402
257.8215,167.5567,158.2228,213.2276,211.2728
285.2504,184.6714,157.8302,241.8967,257.7473
269.7092,180.6158,156.8013,216.3919,224.657
274.8351,167.2634,169.0812,220.3038,233.5683
283.2759,164.935,148.385,221.4166,229.8902
284.4362,163.738,191.2514,232.4612,209.7197
285.2536,150.998,193.7395,233.5435,221.9609
300.4356,169.975,180.8785,239.8283,210.9176
296.0877,201.4036,170.2983,249.4555,255.3281
294.3752,192.4219,194.6117,266.3425,234.1566
317.8879,205.0929,188.9894,255.6154,245.1723
294.7792,167.1234,154.9225,230.4254,195.9556
270.8656,161.5477,156.5886,214.6422,223.9714
289.5752,172.6992,168.3931,189.6638,228.4784
284.3454,223.1454,154.1278,237.0486,202.3973
291.6245,152.3161,157.8855,237.2165,211.1962
272.596,179.9296,172.2052,240.3576,233.162
295.2483,172.0741,169.8469,246.3923,231.7336
287.6551,173.7727,180.1313,247.751,254.8219
321.8447,166.5069,190.2296,246.3493,260.2136
265.0517,167.6614,150.6851,199.1999,236.9555
293.3328,183.6033,151.7266,224.0046,235.6243
273.1562,143.7315,135.2119,213.4096,225.7905
283.2466,115.7941,115.2621,177.4159,191.1723
308.1199,237.439,193.9952,261.7474,268.2971
303.603,196.0956,130.0191,255.362,238.5244
270.2188,169.3988,179.2542,198.7223,229.2345
292.717,184.0174,209.5418,241.271,248.1755
275.5064,179.3784,188.5485,239.8721,225.2075
288.352,184.9101,156.9879,235.9643,223.9059
296.8665,176.5099,149.1844,242.6405,226.6972
307.6519,206.4756,192.5641,266.8501,250.0851
288.0354,189.7236,139.5292,234.3027,201.9998
272.4257,181.3556,144.0109,225.3043,242.5283
316.2026,176.8424,181.4487,273.5244,239.3845
277.5509,153.4873,135.6511,226.6964,234.4444
265.267,171.6488,149.811,199.2714,206.279
294.987,186.625,141.3918,214.0778,203.6512
286.8022,153.2986,186.2166,233.0246,222.9146
289.132,180.0914,149.1934,246.6268,205.1031
284.8541,131.5642,152.9724,222.4969,244.3881
291.4472,151.1224,153.283,241.3611,261.5125
265.3702,161.1966,155.6086,222.0177,202.8787
287.718,192.3514,148.1124,224.0619,245.9067
309.3018,176.6726,183.4635,229.0465,268.5647
300.5981,196.3728,189.5398,253.5861,261.5766
312.4224,166.2025,176.6038,249.1165,222.8311
288.4496,187.7289,155.1566,227.5366,249.036
276.4493,164.8453,136.6228,220.8395,207.223
288.3559,153.0894,128.605,241.3041,246.3834
261.5376,149.2964,141.353,209.87,209.0501
287.7184,180.8576,137.3264,232.1724,232.2731
275.5423,173.9047,163.8817,197.3838,218.4913
313.1783,171.062,164.0673,246.6067,271.0672
298.1637,180.0897,203.1801,263.1215,243.7787
304.7127,117.7695,173.5373,235.6973,228.5434
326.2316,186.5782,182.0284,244.9114,243.5251
288.6321,202.5017,147.1792,233.1514,216.4349
303.4104,176.064,153.2424,238.6751,236.9857
268.7279,162.5243,148.5103,224.9237,241.1388
262.4068,161.2646,139.7321,212.2686,208.7756
308.4908,210.1999,155.585,253.8099,236.5897
297.7874,172.2847,156.9383,237.9609,244.6248
302.5868,168.2257,146.2204,224.9583,237.5198
304.6733,149.9943,164.7842,237.3019,258.8846
287.1538,185.3139,171.7255,241.0886,235.1153
279.5581,152.9692,141.7585,190.0022,201.4881
269.5362,137.0898,174.7963,223.1161,192.2689
284.2612,147.5411,145.8479,237.2701,254.5287
285.7492,176.8068,150.0947,217.9254,231.4162
269.4564,180.9867,157.897,228.2493,190.1742
295.3674,170.9268,169.5728,244.5157,209.6917
276.85,165.634,178.3892,250.305,211.9243
300.2504,161.8913,196.1631,248.4779,235.4494
281.7034,198.6766,159.8052,234.12,213.1184
268.1207,172.9766,134.8267,225.7174,188.095
275.8275,174.0491,100.3493,198.4947,183.7486
308.0472,183.0142,141.5162,249.7609,263.9127
300.1308,192.5366,156.5421,243.5462,233.7546
317.1461,200.2941,167.7927,278.0046,289.0697
287.4934,142.4908,166.4427,226.0386,209.1672
275.9568,161.012,155.4416,223.5005,233.2854
275.6807,184.5586,153.0624,240.3805,237.0128
286.3127,169.1905,167.1583,228.6231,257.2211
297.2968,192.7776,163.0119,207.8646,205.7962
274.9885,176.6137,155.0381,213.6287,198.0066
287.9034,186.1452,175.3751,200.8494,234.3436
298.6739,171.2355,191.2354,240.3473,225.9036
269.5897,149.568,136.4169,213.7585,198.3957
308.3455,170.9185,188.7089,260.5468,266.2519
294.593,144.6222,217.6682,261.1037,275.8812
284.0163,164.374,165.5102,249.4933,242.6769
280.8878,169.3946,158.5065,227.8368,216.3041
281.3075,138.6763,152.5059,220.9378,201.3216
295.5347,205.5138,144.0421,224.6058,193.2668
264.8693,196.9607,139.7144,192.3483,195.0829
286.2111,172.7472,160.9537,229.0558,262.9846
275.2519,191.6546,176.5718,224.6215,197.0869
298.1327,122.4994,154.7463,249.5222,266.8594
292.532,195.7563,154.0082,236.6772,255.0611
271.0753,173.896,165.7625,236.5656,246.3656
288.7986,134.53,139.5388,236.7902,238.1556
300.8111,225.6635,186.7082,238.0621,241.5263
268.8924,134.8685,154.7548,203.408,226.3658
251.5279,136.5811,127.0684,174.8403,182.0325
307.6379,180.9093,142.0687,247.4573,273.9427
306.6453,169.2919,150.289,227.4138,233.816
299.9802,200.9569,169.8589,253.2991,237.6431
266.6273,136.0633,112.3385,180.2055,188.8309
258.9687,121.4559,143.6985,210.4118,208.1807
268.4172,189.9244,194.5481,211.9017,233.2124
320.8667,205.4897,192.3978,261.4601,276.8276
313.0205,197.467,168.5156,247.9318,250.4157
275.6427,213.7522,185.3946,230.2511,234.6595
324.1123,198.544,191.1717,271.939,259.9725
280.3084,175.5267,158.496,223.0732,241.0141
278.3253,144.1004,130.9012,216.1808,228.7079
316.9063,194.7481,200.8917,267.8161,295.0412
294.4382,190.4545,161.6684,239.348,234.575
326.1737,173.2632,177.3831,260.4453,268.9199
259.4971,160.7047,168.9026,212.469,200.7107
288.4003,194.2097,136.7537,205.5625,213.4146
316.8139,208.0282,170.1863,252.0692,274.9622
274.1,126.8504,153.8214,234.6973,196.5165
268.2751,147.3552,131.0067,199.8922,189.9081
284.591,199.5683,126.0433,217.7495,230.4552
292.6388,209.4069,179.509,248.5461,245.6644
263.3619,168.2186,127.9154,217.9843,186.5263
287.8824,161.8938,137.6104,208.4681,235.1765
304.2913,164.2313,185.3049,239.0031,256.3395
294.6856,184.3882,181.0307,246.6826,225.0412
308.9726,212.7157,187.0805,256.3254,247.7233
317.7719,203.5628,167.618,247.5455,283.0417
312.7282,187.945,174.0831,255.7863,271.0809
282.1565,177.1111,147.7518,221.2805,214.3159
275.1365,184.0685,154.1954,201.0706,225.5634
