max,CPF,ICRO,STO,Rand
455.8837,345.3222,320.1106,373.9975,365.71
454.2263,344.2401,316.2453,387.3492,359.2665
477.2163,347.7059,330.6378,406.9847,395.8896
451.1344,339.2557,328.365,379.8104,384.4978
399.6163,293.0101,273.7728,342.6378,343.3378
504.2842,343.4096,384.2807,417.096,433.9088
528.2279,429.0912,375.8792,450.3715,469.799
432.6897,332.2796,293.519,368.9442,361.8478
439.8368,322.2279,298.1245,337.8531,392.3434
478.9997,368.6796,368.8272,415.6196,412.3026
417.022,328.9493,316.508,369.7707,380.6265
464.4881,342.8454,321.2148,377.5983,411.5424
388.9238,254.0178,280.5597,311.8398,323.5867
450.4004,353.8872,329.9264,394.4614,405.0377
506.1603,380.6455,356.4711,422.154,424.9243
409.638,325.7941,315.7719,348.8049,353.8634
419.7052,297.5307,298.394,345.6863,345.219
416.984,328.9731,273.1731,350.2522,358.4224
410.6391,317.2742,283.7585,318.1897,356.2806
440.3957,319.4618,295.6565,359.6535,372.2563
449.8674,365.3063,357.2316,369.9573,389.2512
465.816,349.8693,305.5378,401.2346,404.3055
421.1083,310.3187,271.4643,374.5056,379.7536
439.3315,332.0639,319.5656,358.6451,372.3594
465.4857,331.6275,308.7152,361.3138,378.3345
428.377,326.974,291.6089,368.5487,383.4311
434.3396,315.0338,310.8707,357.2022,338.3637
432.105,325.4119,293.3616,341.8476,382.9467
454.0136,322.7727,355.3652,383.3132,406.8969
461.4331,368.2127,350.9272,417.407,429.5659
516.1213,391.4313,364.0981,460.58,455.2732
435.6264,327.3016,283.1741,366.6141,339.871
423.3944,354.4764,295.6269,340.9744,380.1135
452.7874,339.9982,295.3417,377.2099,368.4648
455.1528,333.8343,320.1623,387.7068,377.5872
445.2001,331.7792,324.8515,382.2875,357.2782
404.7382,329.7554,310.6004,339.5271,351.8466
450.3768,364.1485,333.5544,351.3646,404.8363
439.6246,314.7574,327.2805,369.8305,374.3304
496.5764,379.1002,335.8877,413.3879,407.422
414.3102,303.5648,293.1874,357.6029,368.323
438.6607,330.0169,332.9157,378.3181,347.2779
439.6675,355.0075,330.8762,353.8022,379.135
434.709,346.1825,341.7501,368.5851,375.8564
437.2514,260.8326,314.5322,349.3594,358.347
476.4105,351.3508,354.0164,410.5365,401.7444
454.3354,330.624,314.9168,392.8309,395.4996
423.8177,334.6791,293.2657,362.5802,362.4297
434.2656,331.2058,291.9903,366.3491,373.0789
480.2187,358.261,306.4054,388.8516,382.6332
433.7112,351.8098,287.4934,356.6554,360.4063
468.3435,353.7425,329.1675,398.7568,360.735
410.6595,306.8659,298.0636,336.8943,362.1373
399.1948,277.5463,290.7819,334.3668,322.0295
432.0557,311.7069,308.2423,340.6347,350.8757
427.4876,312.8124,305.6073,334.9628,361.6601
453.9029,330.8644,332.8281,383.9603,401.5825
452.3125,374.8908,314.4311,348.42,385.163
428.8935,330.094,293.2201,375.3363,355.9996
466.2669,341.2295,333.5724,356.891,364.974
461.7985,363.184,303.4516,399.0924,384.167
427.334,341.5442,293.8112,335.3869,360.9456
447.1415,325.7386,317.1625,387.6666,372.1108
455.7368,368.4627,326.2502,378.0389,367.5746
476.0075,394.5247,336.9599,401.3422,401.6724
451.6765,358.4111,317.5565,378.8506,390.0389
450.0319,338.3412,314.0672,373.6829,398.8796
431.0792,323.7658,283.5373,372.2631,350.5379
437.7785,331.5216,305.6401,358.604,345.9873
447.8236,355.8476,309.8741,379.8601,378.1709
489.0313,371.566,343.6956,411.0853,377.5308
451.0246,380.7245,306.7893,392.808,373.0274
444.3763,296.5325,327.6566,363.8124,358.6526
432.4271,330.0114,291.3956,356.2031,372.7935
428.5682,319.0045,308.6001,375.3069,363.3877
463.9424,320.6671,323.1061,384.4278,390.2819
454.2487,322.3204,321.8952,401.4404,394.9069
441.8534,349.973,330.861,398.0937,404.3752
469.7279,356.0227,349.1998,416.7916,423.9117
490.9639,358.8304,327.6916,420.4108,438.1521
466.721,357.7615,346.1505,410.0367,394.6614
437.3545,338.7936,346.101,358.8753,397.1038
433.2899,317.9947,320.8736,376.4009,376.5671
453.2959,344.9088,312.2169,381.575,367.0331
452.5866,350.2137,329.8652,371.4588,374.6793
470.512,357.928,331.9764,394.3797,406.5862
437.0046,318.6003,314.5156,374.2939,344.6085
459.5841,324.9175,346.3353,393.6811,363.2045
466.6814,373.4961,349.9038,413.262,408.5622
466.5256,375.6012,335.6184,378.9793,416.9729
437.7486,359.2706,315.4426,362.7139,379.8854
435.9993,319.3402,330.9592,347.5847,371.8276
421.9878,349.1648,311.4212,333.9065,377.4705
477.2291,320.1688,324.707,378.942,395.1116
425.1932,300.1242,289.5217,340.6961,382.8203
450.8982,334.0592,290.9601,390.9557,382.8724
447.011,320.5618,301.3275,371.1851,388.8398
471.5662,369.7348,335.8854,404.6057,403.9809
451.0003,331.4686,315.4496,365.0802,385.7663
418.6107,284.5036,287.5049,332.2166,325.2677
468.6881,332.0072,318.653,389.3099,383.1462
449.1991,352.5303,328.7124,365.02,362.9689
424.4894,314.3807,283.58,373.9896,368.744
463.6409,367.3197,329.6335,376.4048,354.9461
458.9928,317.261,329.3709,387.0451,380.9593
432.8001,323.7017,327.8055,381.6004,384.5009
441.1239,363.7308,334.5383,369.7996,369.0463
454.3927,350.4029,330.5715,406.0786,406.8352
470.2065,310.8365,346.1909,375.4243,375.4298
475.1817,328.1942,373.0289,377.555,398.0854
439.2433,356.103,323.2421,362.4138,382.423
460.1375,341.6576,339.7166,404.9579,400.7281
461.4427,352.662,346.8913,381.5314,409.3733
460.863,358.6654,315.3312,352.0975,376.3371
431.1578,360.253,304.3402,376.9377,374.3189
452.2661,327.2867,299.6991,392.6045,376.8514
466.017,343.0609,317.1025,374.6379,400.8168
450.2881,314.7014,338.4683,377.3067,380.2868
486.2956,345.7674,330.0437,412.9166,419.9655
