max,min,CPF,ICRO,STO,Rand
184.1931,118.123,0.6711,0.6352,0.8416,1.0
180.1991,120.5463,0.7034,0.6939,0.8805,1.0
178.8539,133.7113,0.7563,0.5486,0.7185,1.0
189.9111,120.62,0.7236,0.681,0.8472,1.0
194.3976,139.5611,0.7695,0.522,0.9566,0.9445
194.0488,126.7113,0.6873,0.6492,0.821,0.9348
182.0936,123.0414,0.7367,0.5962,0.9032,0.837
186.1446,127.5333,0.744,0.6341,0.8705,1.0
200.1731,143.2541,0.6869,0.8031,0.7266,0.9156
180.4771,134.0311,0.7439,0.5693,0.7267,1.0
187.5208,135.7257,0.805,0.7856,0.7507,1.0
175.3949,130.6531,0.7979,0.9024,0.9469,1.0
182.6598,112.6737,0.7842,0.6074,0.87,1.0
184.5917,126.4284,0.6682,0.7645,0.9432,0.9241
187.6365,125.2712,0.6435,0.6793,0.7803,1.0
177.2216,130.6701,0.6325,0.5486,0.8192,1.0
215.8838,140.4857,0.7273,0.7605,0.8219,0.8534
184.4518,117.2582,0.7968,0.7217,0.7509,0.8774
185.9176,133.279,0.8131,0.735,0.9559,0.8418
194.0671,134.6906,0.7047,0.6695,0.7988,0.9124
193.4145,124.1932,0.6991,0.5522,0.8558,0.9562
210.5246,152.0744,0.7019,0.7372,0.8326,0.9213
188.7003,130.3309,0.626,0.7563,0.8191,1.0
183.8312,124.9123,0.7522,0.725,0.8687,0.8659
182.8803,137.9897,0.6814,0.6032,0.7272,0.9176
199.7573,136.0597,0.719,0.47,0.8355,0.8642
184.4402,121.9667,0.7874,0.6135,0.8766,0.9383
190.3245,133.6886,0.7579,0.75,0.7867,1.0
194.5969,140.0268,0.6543,0.6733,0.8634,0.9232
192.6275,136.4724,0.7061,0.8795,0.9333,0.9246
185.6156,124.7528,0.6085,0.6868,0.9636,1.0
186.6741,116.676,0.86,0.6919,0.9296,0.9562
176.0865,101.5401,0.6863,0.6982,0.8131,1.0
178.5305,111.4193,0.7373,0.6935,0.7367,0.8297
190.6348,141.5708,0.761,0.4074,0.8468,0.9487
192.0128,145.2659,0.6788,0.7467,0.8476,1.0
181.198,122.8709,0.7132,0.6009,0.7485,0.9368
182.0245,119.7445,0.7208,0.6319,0.7829,0.9467
200.7581,135.2399,0.7367,0.6941,0.8472,0.94
201.5084,129.0767,0.7152,0.5464,0.841,0.9442
186.6767,124.1771,0.7333,0.6464,0.8322,0.9047
182.7326,126.1092,0.8019,0.7858,0.881,0.7972
179.3351,124.3086,0.661,0.6678,0.7856,1.0
203.3811,145.6679,0.6977,0.5375,0.8171,1.0
180.5361,129.8527,0.6758,0.4299,0.7581,0.8863
192.4397,125.7431,0.7919,0.5747,0.7405,0.8809
185.8426,128.0799,0.733,0.5626,0.7501,0.9285
197.9147,144.3687,0.6574,0.5957,0.8221,1.0
187.2088,134.8599,0.721,0.7612,0.7534,0.8119
204.814,135.1335,0.7815,0.5299,0.8233,0.9915
170.2731,114.3775,0.7982,0.8417,0.8669,0.8692
188.8187,127.5832,0.6686,0.7141,0.8698,0.9192
205.1147,144.6784,0.7391,0.5965,0.8326,1.0
180.6157,114.797,0.7226,0.6249,0.9371,1.0
208.3246,143.5795,0.71,0.6239,0.829,0.9537
179.4056,132.9462,0.6353,0.7069,0.7466,0.818
179.3358,107.6106,0.7165,0.6346,0.7784,0.9008
196.0603,127.0369,0.5049,0.6474,0.7914,0.8251
187.6326,129.6794,0.562,0.6677,0.8396,0.9455
176.4178,119.7534,0.6679,0.5477,0.8374,1.0
163.993,116.1956,0.6029,0.7037,0.7681,0.9021
183.8604,119.0502,0.5985,0.6834,0.8357,0.9582
179.2014,129.6705,0.7265,0.6921,0.9414,0.9533
196.9292,141.0051,0.7484,0.5647,0.8387,0.8308
179.3444,117.6058,0.7065,0.7588,0.8498,0.9956
218.6619,165.6294,0.6945,0.7498,0.8645,0.95
176.9423,120.5958,0.6601,0.699,0.848,0.9226
180.1162,120.7189,0.8111,0.8047,0.8887,0.9595
173.4148,123.8108,0.6754,0.9254,0.8425,1.0
176.0804,117.8689,0.6206,0.8598,0.8486,0.8468
181.3326,122.5141,0.6531,0.6378,0.8345,1.0
182.7108,118.8007,0.7989,0.7754,0.8692,0.9295
194.9897,141.9407,0.6592,0.7267,0.8476,0.9886
164.5745,108.2974,0.7293,0.6285,0.8659,0.9111
183.4554,129.6768,0.7025,0.6767,0.7873,0.9773
180.7528,128.6715,0.7812,0.6045,0.8803,1.0
169.9854,111.1528,0.669,0.7179,0.9617,0.9575
148.535,104.7052,0.5911,0.5916,0.7864,1.0
171.1135,116.6003,0.7816,0.6389,0.6811,0.913
209.6219,153.5944,0.654,0.6199,0.7616,1.0
163.9083,110.8199,0.7301,0.6203,0.8514,0.9362
162.8448,107.2198,0.7475,0.7693,0.9041,0.8963
186.1956,136.5657,0.8113,0.7977,0.9562,0.8534
192.8286,124.2318,0.7051,0.5285,0.8486,0.9727
178.5046,124.4149,0.7336,0.6835,0.9389,0.8928
