max,CPF,ICRO,STO,Rand
262.3,176.5445,144.1793,232.8208,238.5874
314.5219,189.569,175.5352,218.5063,214.2115
262.6854,178.1267,128.1397,202.9313,206.5153
267.3079,201.0546,135.8814,212.4723,215.5452
327.9601,216.1611,180.3942,279.9355,286.8376
293.4688,168.78,151.3498,246.7683,243.205
292.2631,162.1622,183.7081,233.6172,253.0542
305.1945,154.1729,155.4818,274.8993,274.8137
248.5876,156.0837,129.5455,203.5831,203.355
313.7479,187.2121,168.3996,266.3035,249.6764
284.2327,176.9848,168.099,229.3179,236.5992
314.444,196.2058,180.2031,269.2126,244.7138
285.2746,207.3781,138.9738,251.826,184.2329
326.2191,195.5356,180.3181,254.755,278.8644
333.1852,166.2757,170.9278,254.8418,262.396
264.0616,181.9899,125.5413,225.4082,222.6645
257.8397,186.6756,159.8645,204.5421,200.5577
282.1252,153.4497,125.9912,220.1358,187.6232
297.4387,193.4788,193.0385,255.967,252.16
288.0617,159.4573,119.7452,212.5507,222.7208
270.2685,164.0231,134.7717,199.8541,219.1481
304.5016,177.9364,177.1477,246.5591,217.4238
272.9688,200.7816,127.5348,240.2905,226.3695
276.1153,167.1787,143.714,235.6182,227.9888
288.0157,215.5941,149.8035,238.6294,255.4498
307.444,158.8174,180.8244,232.8538,274.8543
283.572,181.9634,159.356,213.7759,230.045
262.8611,144.5256,143.6475,222.3751,210.5597
246.9162,164.3685,160.6803,201.8421,185.576
290.27,180.0403,165.8338,234.4071,171.3166
293.3675,161.6359,121.5489,233.0024,205.6729
288.6277,145.0281,158.4572,227.7798,230.7591
234.1016,146.3379,120.927,204.2032,185.5074
292.9657,200.9499,182.0449,227.3126,247.3943
295.2648,192.3996,174.0521,198.9941,211.9024
296.1656,190.5031,146.4511,221.6577,191.483
290.521,178.7282,185.8973,230.5406,254.3842
286.8199,196.2979,169.6254,260.9652,223.8342
299.3381,156.8884,155.7552,254.3267,240.1887
274.0441,154.5285,144.7464,215.8376,203.6671
265.3905,162.2133,117.5331,182.6789,188.9995
350.3079,233.1849,184.4692,300.5028,262.8625
296.3169,213.5748,171.6856,243.0239,238.1123
275.3958,193.9985,130.6139,206.5988,211.4458
304.1814,175.0294,148.8854,248.2105,234.2915
261.1816,156.4015,142.2718,205.8601,219.4953
286.9729,178.9325,137.8836,235.8704,235.8069
293.2811,197.0874,144.497,242.1448,221.5305
249.425,122.5185,122.701,192.8865,181.6503
278.9914,152.2145,147.2736,224.5786,230.627
309.6363,163.7489,154.3688,242.5434,212.0782
258.4025,161.27,156.9276,210.7563,217.8901
278.3255,156.6839,151.8763,238.3891,204.6148
300.2688,168.0606,174.1056,259.6583,239.5939
302.4792,221.3454,185.7072,244.0925,265.0367
280.5755,149.4202,116.6195,182.8857,198.0212
273.9938,132.3149,156.8167,223.7339,204.0707
283.9896,203.7441,163.4378,246.9089,248.4434
277.2836,170.7926,172.0423,225.373,181.0556
255.1954,156.09,113.2458,205.9398,181.9477
299.7655,192.7646,183.9018,247.1514,218.4526
280.5873,116.6011,113.5281,208.421,231.7298
263.4753,166.7501,152.7153,212.1321,229.771
282.1031,144.2596,177.7089,228.9233,215.8268
286.9078,167.7741,149.0538,218.0652,203.4939
306.0825,179.8957,187.6996,251.0215,210.5734
294.8483,169.937,149.3441,233.2059,249.8363
267.0054,185.4598,124.0982,245.0317,210.7849
300.5268,192.8249,161.5434,243.1248,263.4851
263.1976,158.3818,139.061,212.3218,219.5383
247.6139,132.8893,111.2225,195.2551,183.0398
270.2548,153.917,141.5634,199.6866,224.7694
309.3567,144.8863,159.8173,236.5711,253.4194
275.6142,167.0253,140.3133,236.4567,168.1254
283.1087,185.1967,155.8094,235.3758,209.6973
295.2465,148.4119,129.7127,227.0104,203.8994
284.2681,192.602,170.24,237.2447,229.513
287.8004,160.8929,121.4977,206.875,213.2282
320.2583,183.0355,151.3587,248.1182,257.7055
262.0046,170.9624,158.4299,209.6374,219.0583
257.2421,153.8632,146.2408,217.6196,209.9687
235.6978,155.0052,115.735,172.2214,180.2291
268.2486,176.7738,134.4399,216.3125,219.7724
278.5031,158.9347,147.5353,227.5889,230.8824
291.21,180.3722,159.4831,242.4231,210.4817
284.3888,188.6464,146.963,232.1833,194.0881
264.0972,185.041,147.7672,212.2716,186.8783
288.9554,191.6692,134.9916,247.9279,207.0525
273.3052,158.3221,145.3398,241.7535,209.0696
306.0699,184.5093,175.7268,264.1776,222.9768
260.587,162.4898,135.2252,203.614,232.7659
274.9334,151.8164,122.1335,212.3606,217.8597
298.9272,154.4029,134.5277,219.9913,217.9317
293.6212,183.4791,166.5768,238.4969,228.3235
283.6596,179.6394,161.6486,235.5232,238.9107
265.766,177.5479,156.8985,219.9639,212.4076
295.0418,156.0581,140.8269,243.944,189.2219
292.7745,155.8762,156.5546,209.5172,182.8457
301.6235,203.6426,142.0761,266.5289,263.317
282.4445,165.4649,149.3658,227.3827,208.0105
302.9742,198.0768,176.3874,277.6197,249.4466
281.7917,156.4854,158.8322,241.7398,248.0601
270.6922,166.284,130.8748,221.1961,171.4089
255.0775,142.7311,147.2543,215.5427,210.1551
262.7851,141.2608,135.3304,190.018,221.3191
265.9296,165.6326,135.0058,228.9999,208.8548
299.0418,177.2652,144.8229,251.2855,231.8773
295.6655,171.0967,150.173,224.1215,229.6355
313.6534,159.6422,148.6884,297.5487,296.8864
292.373,197.2986,171.9718,222.9187,200.4524
295.6221,175.5442,170.5895,210.2613,221.5717
303.4161,160.297,169.6171,215.2636,229.0284
290.7874,182.0935,156.6504,238.641,245.0784
273.3876,151.0605,162.9414,214.1209,217.8684
280.5745,156.9424,150.4846,221.6317,242.7348
292.1478,202.7592,129.4186,239.6833,231.9487
295.1214,190.167,115.8337,230.6648,196.9013
