max,min,CPF,ICRO,STO,Rand
230.2608,132.1902,0.7823,0.6999,0.7375,0.7789
204.1208,116.2261,0.7459,0.6298,0.6725,0.7733
228.6718,131.7698,0.7601,0.6705,0.67,0.7259
218.8284,125.1182,0.7161,0.6815,0.7429,0.9562
216.1796,120.6009,0.7581,0.7167,0.7948,0.8095
228.9974,137.4496,0.6895,0.6814,0.6916,0.8699
220.7177,123.1228,0.6743,0.6297,0.6672,0.8174
212.1345,114.2637,0.7446,0.6809,0.6747,0.8141
257.8286,141.3771,0.6212,0.6538,0.781,0.8916
217.5051,132.2098,0.7036,0.6409,0.7807,0.6729
217.5878,126.5734,0.7007,0.6867,0.6836,0.8048
229.4092,123.583,0.6983,0.6586,0.6436,0.6914
233.4509,140.3469,0.7307,0.7336,0.7819,0.7611
250.9518,138.333,0.7701,0.6826,0.7533,0.7812
220.9599,135.8414,0.7641,0.679,0.6897,0.7757
210.5245,117.5459,0.73,0.5866,0.8127,0.9259
244.2078,131.9923,0.6896,0.7508,0.7858,0.8992
215.1984,116.3295,0.7223,0.5758,0.6198,0.85
218.4461,128.9113,0.7023,0.6724,0.7209,0.9518
197.948,108.7549,0.6437,0.589,0.6367,0.8311
224.5436,131.1242,0.7085,0.6707,0.6933,0.8804
228.1615,134.0055,0.6659,0.7196,0.9133,0.8432
244.6858,139.6034,0.6696,0.5803,0.8331,0.8693
211.2238,125.1011,0.6635,0.6923,0.7674,0.9474
210.6896,120.5264,0.7167,0.7418,0.7551,0.839
233.2756,137.1422,0.7495,0.7407,0.7473,0.824
226.6339,133.4108,0.6783,0.722,0.6477,0.8683
234.1125,138.4548,0.7509,0.6918,0.6863,0.8406
219.7602,124.2685,0.7347,0.7428,0.6388,0.7727
236.6513,136.7086,0.5977,0.6613,0.7498,0.9489
232.8789,146.3283,0.7257,0.7004,0.8493,0.8599
234.9112,138.9555,0.7202,0.5894,0.5907,0.8898
233.4681,136.908,0.6512,0.6693,0.7641,0.8135
248.1514,146.8997,0.7537,0.5416,0.7232,0.8364
234.7651,147.0188,0.6925,0.7064,0.8759,0.9226
220.9913,123.2514,0.6405,0.6824,0.7092,0.8443
221.8044,135.8679,0.8414,0.6948,0.5707,0.8758
206.814,119.0574,0.755,0.7036,0.7477,0.9288
232.7117,146.7111,0.7331,0.7181,0.5649,0.7928
213.5209,131.2008,0.7909,0.6343,0.8492,0.8742
212.3518,132.102,0.7132,0.6197,0.7443,0.8633
199.0712,109.8315,0.6951,0.609,0.7707,0.962
225.9013,130.7976,0.7399,0.5904,0.6362,0.8631
239.2604,145.787,0.68,0.6478,0.7452,0.7989
212.9544,115.3139,0.682,0.6545,0.7202,0.9343
232.3372,135.7867,0.6023,0.6082,0.6812,0.7385
216.4805,121.6626,0.5918,0.6227,0.6744,0.845
218.5626,126.355,0.6978,0.7299,0.64,0.9148
245.7168,142.7681,0.6979,0.6229,0.8899,0.8695
222.2952,124.8174,0.6883,0.6495,0.7607,0.8587
232.0208,137.4504,0.6986,0.6234,0.782,0.7594
219.0419,130.3992,0.6033,0.6795,0.7322,0.9222
237.9344,145.6425,0.7318,0.5794,0.678,0.8685
244.2065,152.0469,0.7762,0.6891,0.7439,0.8261
