max,CPF,ICRO,STO,Rand
277.9077,144.05,119.5133,218.8507,152.9175
278.4717,153.0635,189.9488,220.2167,235.4792
280.9492,165.9051,135.1929,202.0831,187.9405
292.4612,148.9333,132.8931,206.5451,196.7923
270.6841,152.2606,126.2548,158.0409,166.2768
282.6746,166.5508,148.1253,232.463,230.4663
291.5171,200.9573,134.3731,250.2951,243.7311
334.4883,189.3332,152.5504,253.0059,262.0333
270.9345,116.1679,107.7706,187.2566,190.8614
294.0777,156.2322,149.6593,219.2437,202.548
290.7416,185.4444,144.9196,242.9978,227.1473
291.4818,171.7027,139.2352,212.9276,241.4293
365.2454,220.8688,177.8041,290.1002,272.2256
255.1368,121.2502,101.8229,163.7243,133.896
257.8428,154.1721,108.1939,190.8988,190.9055
259.5496,131.4977,103.6721,180.1352,184.9742
312.6117,179.2084,182.7049,244.4058,241.4202
295.5313,191.2891,131.9665,205.3537,242.9349
301.3268,177.6018,156.3542,228.619,216.751
332.7016,178.4398,145.8345,271.9406,271.3009
251.253,143.4941,113.3659,176.5847,191.7249
282.1102,125.4794,117.5276,140.8633,176.8481
303.1273,173.3262,129.7738,241.3079,223.6125
345.5855,177.6593,180.7868,258.0678,263.0352
250.6951,148.3755,116.4219,189.7603,174.1869
305.182,161.1065,124.6937,217.6427,221.9836
314.3239,147.8397,167.6868,221.2092,204.2244
269.6124,131.492,137.3227,216.9867,189.3474
270.3007,150.2896,128.9566,207.4976,221.7998
278.7911,169.8572,136.1045,201.2416,203.5244
269.721,173.4873,146.686,222.9921,210.4738
257.7195,169.7822,117.561,189.3356,204.6958
290.9303,150.0224,138.6984,204.5482,203.0286
237.9878,129.2566,161.5497,183.5434,165.7139
278.1887,197.2982,158.4115,215.7331,207.6654
317.522,175.8916,158.447,238.1635,256.5562
302.7011,160.1115,194.2808,261.6361,259.7263
287.3974,167.9476,144.1402,202.0832,195.6204
287.101,149.8113,140.1779,202.6315,191.7802
227.17,135.0009,116.4381,164.8597,175.9174
273.3262,187.3957,145.1315,222.4713,201.8323
291.8326,183.5307,140.4822,233.6362,204.3972
299.9233,164.5637,137.9455,203.4498,209.812
285.317,203.5943,164.3963,196.7023,196.4929
268.5485,136.491,141.8206,176.2275,194.5324
327.9431,195.0053,164.4726,243.9387,252.6254
289.0663,157.7406,122.559,179.6915,194.1782
241.2192,144.01,130.912,167.9784,189.9842
261.6728,142.7212,139.4124,191.6115,199.2513
319.8141,137.9024,150.0209,264.697,191.4436
296.8554,170.2007,134.5507,228.2692,227.1495
298.7975,204.9828,158.0884,259.2663,250.2974
280.966,167.9787,133.7707,235.109,220.3698
288.9934,175.2527,124.106,198.1275,198.5083
266.2667,159.2799,122.6875,200.1138,223.5201
276.006,138.0136,160.9068,207.0549,205.4992
280.4151,144.5639,143.8736,193.6277,232.0383
284.1876,188.1063,134.3117,222.0976,199.5637
301.3736,151.5239,167.1677,201.682,197.2501
282.6658,212.3266,149.661,238.6275,207.549
279.7352,126.0698,116.9465,171.1217,193.9612
293.2993,178.3977,140.2664,234.5675,151.7213
270.8396,153.8236,115.4177,211.0798,207.6497
283.9523,150.8944,123.1971,212.1839,213.8453
325.3943,192.3503,144.5059,264.1064,250.4385
296.4857,156.0289,148.8779,212.9016,193.2339
278.5847,143.3919,120.0807,215.0008,212.0963
315.2654,193.8478,166.1567,275.4523,255.9853
300.1112,168.6173,176.777,264.1401,238.4056
293.4676,168.4737,125.9027,197.5613,199.4781
318.8496,225.2074,139.9695,260.3443,237.4821
313.0206,154.266,130.6575,236.0374,232.8402
314.5439,197.3617,139.4222,233.0242,243.8418
256.6028,105.1995,102.222,188.8343,167.6796
275.7209,157.7027,137.2692,197.7097,202.0528
325.3656,193.7462,144.2429,223.3353,236.7417
290.5375,165.7504,145.4339,178.2505,194.758
306.2136,191.9034,184.2622,234.9191,228.7943
265.2215,139.1459,114.0789,193.9071,198.9885
269.8211,146.5602,110.839,177.9043,193.4955
327.6875,217.6927,168.8003,246.0329,257.266
284.2403,177.8689,184.7316,206.6086,240.7439
260.8156,166.9756,122.1038,202.0663,199.7001
261.0371,140.1517,142.6677,200.1615,212.4974
300.8912,166.0137,145.6048,217.9245,241.9153
288.7441,171.9098,155.0811,215.5484,186.5732
278.7269,201.5518,159.5616,213.3939,222.3784
293.4599,152.4706,154.2275,202.5823,226.4913
277.9295,180.986,157.8132,218.3854,213.0622
269.3492,140.1519,146.1955,206.3383,168.4657
329.3614,170.2723,168.96,253.0471,253.6706
317.0629,205.4932,141.9484,237.8429,228.2753
269.876,123.6733,89.0268,171.1296,178.6384
281.702,164.2238,118.251,190.4845,212.8172
314.1083,216.6419,133.8843,240.843,290.4923
309.8264,121.6435,142.4091,193.6331,199.5351
276.5587,168.6108,143.5968,223.4701,184.1616
295.8775,179.883,173.2584,233.1749,196.473
300.722,189.2771,134.3373,207.6522,181.6206
279.2332,182.359,156.6736,232.7521,219.9987
299.647,121.013,120.0629,214.3429,219.3405
300.7526,212.0407,145.6525,239.0716,226.9877
268.7003,157.0979,146.6841,209.9153,174.3502
297.8878,148.5924,154.2222,242.9754,242.9297
305.0154,195.5143,163.1322,228.4112,215.3417
306.5898,211.0449,183.3964,238.8032,241.3598
246.1933,142.3845,118.1263,183.3715,156.8892
303.1096,156.168,135.1615,217.1201,240.7423
297.8209,176.0173,175.2846,243.8234,203.1875
256.7737,141.2002,129.0517,203.808,177.6285
273.3213,155.3511,102.9535,183.8701,188.8065
239.9801,109.0424,103.34,156.4734,142.5077
262.9144,156.8979,124.9471,199.9509,193.0411
255.3072,119.2612,100.7217,175.829,190.0843
279.2605,156.9876,151.6942,236.3458,218.3277
253.5081,136.2678,134.4776,196.0333,209.329
308.9924,159.1494,136.5722,227.3888,197.1246
271.9182,133.4433,143.794,212.2138,185.2848
262.6571,138.4879,124.4928,195.886,188.2759
286.3615,165.7881,135.0707,192.7129,210.4257
283.9946,173.4102,162.9108,216.2565,222.2569
289.5317,179.9573,148.0765,212.5177,219.1182
272.4542,134.7634,126.32,214.629,206.4831
281.1671,143.5347,129.473,230.8506,217.4528
290.3747,155.5292,146.3715,226.0346,230.1169
280.8452,143.374,115.5415,204.3547,211.2213
306.2667,167.8252,148.8093,244.4208,263.636
300.6181,133.4711,141.9508,203.9426,174.4667
277.433,202.0104,166.5286,204.4879,217.6802
300.9665,145.9254,139.4231,242.9512,255.7989
281.1664,175.9318,145.7788,194.4345,227.4427
311.1089,199.691,133.2125,247.151,223.5326
267.6275,158.4089,118.5848,175.525,172.8497
280.537,164.2167,139.8143,189.7812,195.2463
343.756,187.6662,191.5787,232.2326,270.3834
266.6898,191.1379,125.0696,202.8185,215.7087
287.834,164.794,140.7132,238.1091,238.7389
262.6393,138.5549,125.3475,177.1665,155.8376
303.933,143.1276,164.5613,238.6203,252.7149
314.7859,174.8435,144.4524,222.075,254.2185
316.2262,188.2347,172.9146,222.947,257.5009
271.8824,130.9846,143.6551,234.5661,222.7052
297.7056,163.6792,180.238,230.3501,268.0321
296.148,198.0603,153.3134,218.2855,216.0354
279.7121,133.1056,156.0328,242.1439,195.3662
281.1246,150.1514,125.7926,201.2514,178.6967
295.5228,198.9602,158.8495,218.1538,237.3576
255.8191,173.1379,138.0629,205.7915,232.2858
300.6519,175.9331,131.3221,219.7883,226.6008
271.3003,150.0946,123.1782,183.2888,213.9149
282.9243,146.6247,144.0891,192.3055,198.0775
275.8872,181.4655,140.7851,229.6762,235.7956
313.8676,164.0649,170.4923,232.0135,212.8807
287.9393,195.1694,136.2494,209.0618,215.7726
299.0072,152.5187,155.3847,208.5687,226.6999
270.6655,139.1094,164.3515,205.6385,234.3571
279.3716,160.2175,126.9453,193.5389,229.2367
266.0671,151.881,114.1519,178.36,199.1874
321.0102,196.5961,144.714,235.3556,269.5135
271.4488,174.6578,132.6108,188.57,225.5779
303.4745,198.989,158.4221,209.507,218.3706
299.9847,167.6289,148.0199,220.4519,230.7408
270.4582,160.4258,154.7029,196.7959,184.4603
306.0857,217.877,164.3384,240.006,255.0617
281.5821,198.3083,160.0739,248.8597,223.4394
281.3989,141.5036,128.269,245.8106,246.6758
276.4143,155.7625,148.7374,210.3026,219.6121
293.1542,187.7733,152.8857,225.6438,215.9024
261.8646,153.8614,137.098,188.6633,216.489
257.8779,176.6388,141.9814,164.0483,189.9222
281.4758,152.0176,158.5334,170.4493,187.2561
274.8692,161.8257,124.9122,208.6782,249.5833
256.8684,126.5124,127.3634,197.6041,220.6038
332.2652,141.4006,151.2005,214.1847,272.9639
286.4192,157.5162,128.4891,206.6524,201.7818
274.3337,149.86,130.8904,209.7323,214.3712
262.7341,178.5016,116.2334,190.2067,178.8574
270.4362,159.3396,136.1749,222.7124,191.0651
308.0002,171.0438,210.6889,264.1484,200.8227
280.3354,162.9775,136.5031,199.6279,217.6932
312.1181,183.5236,163.6684,219.5953,235.3563
299.8572,208.1251,149.3271,216.8099,231.8314
254.5425,155.8739,121.0336,194.4833,204.0117
297.9364,168.2041,156.4222,249.455,252.5211
257.6656,120.7327,120.1101,169.8133,174.6605
270.556,148.0267,130.7464,219.1196,204.0925
296.7967,153.4204,140.6972,233.3634,221.0622
290.976,154.5081,133.9334,229.6946,185.808
279.5027,163.1831,140.5547,207.1945,209.5023
285.6416,164.7138,136.3874,210.4631,223.6773
309.7714,145.205,167.2637,228.3697,213.064
323.0647,212.2421,187.7315,252.5888,281.3515
288.8854,149.7494,140.7407,229.0064,217.3768
263.945,141.0228,126.4763,214.8773,198.6495
289.0478,176.8742,113.8732,210.7376,175.1715
284.7309,139.6732,137.3603,204.5422,201.8679
281.4059,142.4707,129.3359,191.7999,189.341
302.3225,157.5702,159.7177,226.9914,238.8202
292.3011,166.2865,140.6315,213.5215,199.5718
285.938,171.7097,136.351,239.4757,231.282
297.7081,156.5506,137.4454,200.0276,209.8887
269.8715,125.9044,113.8076,201.3756,223.8277
273.017,163.1529,155.2573,222.1668,204.1235
274.984,166.738,153.0343,204.8688,216.6444
319.5781,191.9173,152.1063,252.6482,250.4276
289.8239,152.9107,116.3176,213.9416,185.9466
288.3161,167.6292,118.3783,200.4435,203.4067
243.3835,154.7247,113.5059,166.0985,180.2849
277.3894,198.5305,139.5828,216.9692,218.4356
271.3965,156.4625,137.4423,181.2856,197.267
276.44,180.8265,127.153,210.974,183.6896
286.7637,210.772,154.9652,225.4283,208.5085
287.5056,139.5519,130.5123,189.5494,236.2456
258.2398,170.814,130.9859,202.678,185.3687
243.2708,171.6767,107.5561,190.0441,174.4738
267.59,195.3285,134.8841,194.7431,240.035
297.4391,182.409,139.7485,233.5993,231.444
246.1546,159.4424,130.9692,191.4468,205.7805
308.9228,176.2254,186.3405,235.5831,200.2326
273.32,185.9721,132.0056,213.4273,204.227
283.9437,149.0081,133.4532,195.9689,215.9439
276.7471,163.3388,155.6772,216.5838,215.0778
298.3807,209.0127,182.3147,236.1228,219.3568
273.0762,133.8034,138.4976,201.9065,194.2531
289.8357,189.6364,137.1761,179.7144,206.3903
296.3103,168.8893,159.7302,214.2682,224.4077
291.9627,167.0873,139.6275,241.2547,235.59
288.6519,148.5758,132.2062,219.64,209.6509
294.1986,175.6954,145.0019,213.9306,206.837
298.2274,160.1261,164.4023,227.2771,188.9112
300.8677,135.8239,156.9687,213.3284,172.2845
280.8107,142.2719,133.3428,206.814,186.2847
284.4927,157.5574,133.6888,198.0746,209.9459
265.0253,145.7738,141.6297,213.0323,198.0456
282.4862,170.5177,138.7525,229.5316,233.6644
286.9439,172.6206,132.6318,210.8977,237.493
290.029,118.7799,127.8349,228.6541,224.5847
268.4278,146.0205,133.3685,184.5079,212.0734
302.1748,195.1147,127.9626,236.3455,202.7431
286.888,169.0246,141.6113,205.7043,210.865
274.0763,183.751,137.9811,215.4757,203.0825
277.7177,142.4482,119.3425,177.327,221.3313
299.108,162.9705,167.6508,236.5397,208.7808
296.6318,158.1512,124.9149,191.5695,217.1865
313.5264,178.3346,171.0627,266.4336,250.765
287.981,188.5608,116.9417,234.9199,228.4869
278.1564,122.9423,138.0906,191.1731,195.3663
330.0079,176.4518,187.2794,223.0365,282.9847
241.3696,122.4723,121.4529,160.0058,197.9654
266.2562,142.6318,134.381,200.2978,208.8112
264.1847,152.7837,127.2566,225.2855,217.9267
271.8726,187.112,153.954,235.7159,190.3419
307.6544,199.5388,154.5796,234.6958,226.9134
297.9255,167.1278,138.8463,212.9904,214.8629
301.858,207.0835,173.1626,267.9508,200.4038
278.2,169.957,146.3016,193.3836,185.1428
228.1698,88.7662,114.2248,156.8354,181.8973
280.0008,176.7758,143.5366,233.4244,249.6493
290.4726,154.496,140.4314,238.9074,189.3246
251.8678,154.3717,121.0839,190.7178,139.4589
251.7043,136.0586,131.7695,199.913,198.8503
270.3309,176.2529,116.5438,203.5954,200.9274
264.7576,180.9491,128.7173,210.4701,188.4399
303.5317,155.0097,130.0729,233.7683,256.6909
272.6936,152.9878,129.6121,205.0471,218.8896
300.7984,145.5914,159.08,231.6052,205.4302
239.0928,124.203,136.4783,170.5846,176.5945
305.6403,124.3532,129.845,189.8941,219.4933
297.1326,134.0799,120.6738,213.7283,224.9057
267.3183,139.7204,168.0339,203.7797,199.7096
267.2292,171.4341,117.688,198.0226,185.1089
282.4809,170.7081,135.3948,229.4626,195.0257
282.6875,153.2026,143.9072,219.0423,206.5825
258.4403,143.6592,144.9084,202.9692,206.9945
309.3017,154.4528,158.2352,237.7108,211.6483
279.3929,119.774,135.3367,189.5323,182.752
303.8363,145.8512,142.1809,222.6133,261.651
311.0343,171.7637,172.8652,237.9426,225.8606
292.406,180.3992,140.4629,205.1274,243.6647
295.7379,165.8733,155.489,225.1932,251.4003
288.1077,160.8698,152.5393,235.6774,206.5166
283.4995,130.5062,149.0968,217.4267,202.4634
328.8705,200.1245,136.0285,248.6528,216.3539
312.4019,203.5619,151.8555,261.3509,265.1164
281.7505,127.0748,115.0882,194.3626,179.8812
306.9869,177.0987,167.0468,241.6585,244.4189
288.4888,187.3732,138.7877,200.0564,200.7791
244.1661,124.5038,119.2063,187.7949,203.7505
264.7761,185.0819,133.7402,207.9025,199.437
322.3087,198.7499,153.4511,239.5926,258.9371
282.4052,153.3261,143.7354,210.1703,213.5803
293.6738,150.8855,140.7742,247.4631,241.6571
247.7264,121.7546,107.7262,196.3178,166.7333
286.2743,115.712,134.6439,208.5122,212.2561
286.4531,190.7435,136.085,220.4373,206.4203
271.5757,104.3609,101.7517,155.847,158.9821
294.3089,187.026,178.8002,232.2842,201.8958
294.9991,114.5663,158.186,211.1389,212.2132
271.4334,149.7617,126.6255,220.9179,197.9439
270.2529,128.9186,158.0911,178.794,197.4051
279.9324,149.7441,129.5954,224.2501,225.5708
280.9901,203.2215,154.263,232.8746,218.1049
269.144,120.2081,120.1853,176.0135,190.972
280.5778,180.7825,144.6224,203.3212,228.1393
278.7094,173.4229,130.7556,193.4519,182.4111
282.3945,162.0166,129.0913,172.1054,205.2161
313.8823,200.1358,143.6397,230.5979,208.6886
267.085,156.5325,160.7008,220.8589,185.4145
279.1896,167.9936,135.0992,228.7098,246.6376
269.4135,176.7469,141.4416,212.2332,204.1979
330.5804,180.4591,140.5695,260.3689,249.1779
313.7444,233.8836,114.936,236.1569,221.0345
282.0848,141.3241,144.2052,211.1826,232.651
256.6634,129.4603,125.8432,180.3946,211.3173
288.8768,166.2243,135.2838,204.2334,236.2796
296.9728,165.3591,129.2403,212.4323,246.0516
247.8626,149.6578,128.9369,192.3842,168.5269
291.8271,164.9515,161.4618,223.6586,192.7209
269.6872,185.721,130.5433,218.1381,164.1887
292.4499,166.1827,108.9984,217.5564,231.5279
312.4891,205.653,169.169,241.389,199.9814
288.3829,169.9045,133.7284,185.7439,200.1542
293.0173,157.9936,134.6306,207.4138,253.1677
309.1255,145.9345,130.3199,221.2387,234.2212
337.1809,194.2806,157.4082,263.4733,280.3192
278.8768,141.7083,152.7229,217.1034,217.7592
253.0046,107.8862,118.2216,200.4539,192.2963
265.8644,136.4288,125.2118,203.3765,174.0652
280.9035,106.5958,112.2,185.4956,209.8913
259.0869,160.0639,129.4632,163.1296,202.0654
260.6842,135.9328,143.9393,199.7327,232.7072
259.6183,164.3358,123.2308,191.6523,173.5339
295.4171,155.7583,132.6918,216.461,236.413
253.5196,128.7479,108.943,186.1792,200.2035
296.8718,167.5255,134.0147,205.8171,202.3576
275.1089,136.9503,139.8065,192.4517,197.2151
328.0762,211.0544,196.9085,259.9697,269.5422
267.4116,165.5952,112.711,198.6382,220.7187
278.4161,149.6442,129.254,196.0829,178.0775
279.1792,170.1261,125.5964,214.8236,237.4895
294.2117,127.8269,173.3041,265.572,240.5811
290.327,148.1295,130.806,212.3562,226.1967
305.4387,160.4242,174.4526,223.8097,202.3432
281.6269,143.5967,145.3707,222.9015,241.747
270.2518,145.3589,124.9906,223.4944,236.6947
271.4859,174.8216,150.7128,179.2269,202.2502
295.3857,173.343,164.116,223.483,196.2982
301.0677,178.195,168.4475,213.3358,219.8733
289.7741,178.2263,128.7053,198.3806,189.5146
282.7833,192.3002,146.9325,214.9611,210.1645
282.1661,172.9431,166.3118,244.3577,205.8642
288.0438,164.9882,144.7456,197.127,222.4745
295.0727,169.7485,143.7731,208.5564,245.8082
308.6203,179.1054,139.7389,222.0886,239.4503
282.0982,145.1203,140.3563,222.8805,190.7588
303.6167,189.3501,159.6937,214.9682,198.5958
260.4829,125.7805,115.9206,177.8324,193.3003
267.5079,180.8319,119.301,207.7851,167.9613
276.8273,149.5172,127.6791,178.1706,199.0935
276.9588,181.2136,155.1481,190.9271,216.4877
315.7044,231.9669,146.2665,229.3388,152.9835
280.686,177.2787,130.3365,214.1854,225.4143
309.638,174.8773,152.679,243.1639,223.8785
275.9771,153.8189,117.0284,194.5799,190.9351
329.1963,136.5889,129.1424,223.6165,238.5217
295.1086,175.5616,142.7288,225.5865,195.4548
287.8119,178.9884,174.1218,218.3339,212.0373
284.0888,185.7133,158.3967,213.6599,201.3935
296.255,133.1733,129.5439,216.3657,207.0114
283.3058,200.712,154.4267,232.4434,240.1331
282.7382,130.7115,148.9198,222.4953,216.4194
277.1671,160.0319,124.3868,221.2437,219.9986
291.3415,192.926,142.6586,220.1443,227.8326
278.5258,165.0821,127.7427,218.6678,237.6893
294.7058,175.9634,165.2169,215.7435,219.0724
266.0062,139.2204,132.5906,191.3536,187.6993
256.9134,174.5256,135.398,195.7944,226.8657
262.1188,138.081,158.1819,218.0968,212.3461
290.7883,161.2364,144.0519,226.9458,225.8851
299.4011,121.3931,128.5143,218.8193,189.8188
321.2432,213.6993,166.391,243.2775,231.9191
299.2907,210.2611,139.0178,234.9852,260.4539
287.1415,157.5327,128.7516,204.5096,217.6711
295.1839,171.2433,159.5706,250.9724,268.1314
304.6544,158.2453,146.809,221.2298,222.4617
280.1507,157.1153,126.9905,205.2494,182.9515
273.4762,186.9589,166.5302,205.9932,195.5977
288.315,153.2553,170.5323,235.2195,222.4281
290.4296,162.8511,136.6617,215.7805,202.5717
248.911,145.8859,116.0537,183.6445,168.3616
305.3238,169.8583,193.0702,257.3242,235.9955
264.9484,123.1468,139.2561,200.1637,206.0658
273.7204,160.7584,157.0119,194.6864,214.4431
292.1094,159.1146,135.4211,223.1678,228.455
263.511,123.6975,131.7909,168.2315,175.3876
301.2442,168.81,142.0815,213.9803,269.6516
271.3659,172.4508,130.2249,188.7587,234.736
286.8315,164.7952,133.7739,224.6069,259.6857
313.8218,163.1255,148.2907,229.5071,251.06
307.575,152.5253,144.2973,227.717,232.3448
270.4012,162.2051,123.9109,195.0999,166.3325
317.5825,162.1345,170.5772,235.0381,260.6656
277.5328,126.0417,109.2836,132.0739,173.6013
290.8705,192.8375,129.8366,242.6297,221.5767
288.5383,132.7343,139.851,207.0841,200.7286
276.7583,127.8717,147.0111,192.6229,210.7632
296.9457,184.7018,153.5537,214.4263,201.0931
292.633,160.8233,158.9658,230.5514,196.8469
248.6455,161.8492,139.6668,198.5891,176.4276
263.767,148.4444,156.6657,199.5808,209.4836
269.6361,185.2696,133.322,186.0808,225.2322
295.2267,146.5923,127.3074,216.8482,186.557
286.459,160.5674,122.1077,194.1419,211.8939
258.832,154.2122,156.7495,208.8483,182.5446
304.6728,178.4532,170.4515,206.0079,248.3368
299.4092,144.5039,126.8204,219.5778,214.1809
324.1405,151.4432,153.4609,231.1107,260.7032
294.545,187.9506,153.0965,245.7648,196.074
293.2598,192.6141,134.9829,199.9486,238.5059
296.3683,178.0824,148.4416,222.2066,227.1381
