max,min,CPF,ICRO,STO,Rand
259.4003,166.659,0.7699,0.6743,0.8891,0.9723
260.3057,162.726,0.8781,0.6759,0.965,0.9623
245.2982,157.0107,0.7754,0.6008,0.9476,1.0
244.0374,153.6421,0.7573,0.7979,0.9724,1.0
233.7867,139.1842,0.7725,0.7748,0.9036,1.0
238.7635,144.2241,0.7519,0.7392,0.9722,0.9618
263.726,167.9552,0.8767,0.8266,0.97,0.9534
252.6096,157.9743,0.8723,0.7472,0.917,0.9295
271.625,177.5071,0.8042,0.6648,1.0,0.9646
272.3326,167.1622,0.8562,0.7457,0.9127,0.9505
276.1007,171.1121,0.7985,0.7081,0.914,0.9793
253.644,161.4036,0.7916,0.8546,0.9443,1.0
268.1532,176.5296,0.8236,0.7283,0.9324,0.9601
275.076,171.8877,0.7611,0.6267,0.908,1.0
239.2599,152.5569,0.752,0.7225,0.9198,0.9413
263.2455,170.3068,0.7948,0.7706,0.9234,1.0
251.676,150.7787,0.8364,0.7517,0.9469,0.974
230.6171,153.9266,0.7725,0.7051,1.0,0.9454
261.5022,155.5809,0.7455,0.7544,0.9649,1.0
256.775,162.0771,0.8098,0.778,0.9245,0.9763
233.6146,145.0875,0.8153,0.7162,0.8921,1.0
236.3002,149.2297,0.7897,0.7599,0.958,1.0
263.5333,174.0846,0.7974,0.7528,0.9535,0.9714
240.795,154.7226,0.8022,0.7726,1.0,0.9131
250.0877,162.3527,0.8242,0.6599,0.8452,0.9524
249.4963,151.0295,0.7865,0.7043,0.9005,0.9563
259.8493,142.6344,0.777,0.733,0.9632,0.9197
263.242,167.2686,0.8623,0.8926,0.9223,0.9551
251.9067,155.2337,0.7517,0.7494,0.9532,0.9615
209.0925,133.8129,0.7941,0.6832,0.8976,1.0
234.9664,154.4026,0.9038,0.7556,1.0,0.9672
233.769,140.8778,0.8247,0.7089,1.0,0.9447
218.2992,135.5553,0.8207,0.6292,0.9456,0.9652
238.1316,150.0484,0.7086,0.6568,0.9702,0.9514
246.2042,140.5743,0.7754,0.756,0.9728,0.9552
270.0494,178.3178,0.788,0.6103,0.9589,1.0
250.0377,146.2353,0.8679,0.694,0.9622,0.9622
232.9707,149.5468,0.7313,0.504,0.8955,0.9736
236.7425,140.7632,0.7875,0.7482,0.9222,0.9448
252.0151,166.507,0.763,0.6658,0.8786,1.0
255.0827,157.8561,0.752,0.686,0.9135,1.0
249.6449,151.8578,0.8026,0.6876,0.8642,0.9873
266.9527,175.7456,0.8371,0.8134,0.9255,0.9442
242.5901,160.907,0.8516,0.6584,0.9468,1.0
253.5013,164.3072,0.8041,0.84,0.9445,1.0
245.2206,160.2581,0.7979,0.7027,0.8844,1.0
261.1636,160.8925,0.8566,0.7591,0.955,0.9346
247.8341,153.998,0.872,0.7046,0.9685,0.9573
260.6142,173.2954,0.7942,0.8334,0.9524,0.9969
