max,min,CPF,ICRO,STO,Rand
348.0243,219.3614,0.7117,0.7145,0.879,0.9415
347.7219,208.5494,0.7934,0.6785,0.8729,0.9643
372.6811,217.2147,0.6751,0.6114,0.9103,0.9347
316.4855,185.2343,0.6552,0.6184,0.9409,0.9107
378.939,240.4651,0.8209,0.6574,0.9712,0.9778
338.4174,215.2654,0.7291,0.6787,0.9229,0.9324
356.8285,208.4226,0.7416,0.6547,0.8664,1.0
321.9679,202.1395,0.7485,0.7283,0.9528,1.0
349.2948,215.6342,0.7192,0.6494,0.9335,0.9767
335.6025,202.6436,0.6611,0.5722,0.9355,0.8982
352.2494,211.6384,0.7001,0.7147,0.9101,0.9802
391.99,241.0359,0.7722,0.6967,0.8892,0.9447
356.259,213.8219,0.649,0.7734,0.8857,0.9227
358.4164,224.6705,0.7362,0.6199,0.8506,0.9475
358.9473,202.1027,0.7375,0.6117,0.923,0.9512
354.3767,218.5542,0.6412,0.5469,0.9165,0.9243
356.6905,205.9794,0.7173,0.5415,0.9349,0.9394
305.7086,189.4563,0.6779,0.7133,0.9313,0.905
335.2713,210.7172,0.6383,0.5823,0.9208,0.9215
344.3322,212.1481,0.7878,0.7049,0.8666,0.9697
372.6319,240.6884,0.7486,0.6102,0.936,0.9133
332.7966,209.9073,0.6953,0.729,0.909,0.8662
380.2376,239.1558,0.7263,0.6306,0.9172,0.9445
346.0195,209.7355,0.7672,0.6138,0.9229,0.9678
357.4824,221.6232,0.6544,0.6629,0.9301,0.9559
362.8906,230.0733,0.7317,0.7501,0.9397,0.9682
342.4174,212.419,0.7247,0.6552,0.942,0.8336
379.5092,234.7976,0.6895,0.6614,0.9249,0.9028
356.645,216.5166,0.6825,0.6797,0.9026,0.966
369.3633,236.4387,0.7425,0.6649,0.9397,0.9454
385.1831,221.5498,0.7585,0.686,0.9064,0.9203
331.2301,210.908,0.6631,0.599,0.9314,0.8999
352.6272,211.3617,0.7083,0.6908,0.9102,0.9445
363.4191,230.5081,0.7327,0.6254,0.9368,0.9321
368.1746,229.4584,0.6833,0.6645,0.9648,0.8489
354.5094,209.6249,0.817,0.5941,0.891,0.921
363.2784,232.1873,0.6856,0.7171,0.9372,0.9639
349.6446,206.0278,0.8117,0.7478,0.9119,0.9397
345.6852,203.7824,0.7809,0.7035,0.9044,1.0
356.9658,214.436,0.6625,0.6764,0.9564,0.9278
352.9317,206.7475,0.7428,0.6725,0.8861,1.0
382.8777,239.3035,0.6656,0.7,0.9487,0.89
364.8663,220.0544,0.7466,0.5701,0.9208,0.9349
367.7812,235.0607,0.8759,0.6634,0.9609,0.9341
383.7909,251.9719,0.7562,0.7753,0.8955,0.9831
358.079,211.3339,0.6864,0.6388,0.9086,0.9668
338.8436,210.614,0.7242,0.6756,0.9719,0.9781
347.9188,220.7824,0.7125,0.651,0.963,0.9636
333.1625,211.7083,0.7543,0.6789,0.9406,0.8874
353.8563,214.5312,0.6804,0.6084,0.8777,0.9446
335.7677,207.135,0.6916,0.7086,0.9587,0.9041
327.8983,206.8768,0.7256,0.7302,0.9125,0.9086
361.1729,229.5584,0.7833,0.7438,0.923,0.9007
346.1686,217.2697,0.7561,0.7666,0.9332,0.9826
364.0113,229.5184,0.761,0.6934,0.9662,0.9437
391.0678,231.0898,0.675,0.7102,0.9538,1.0
338.7348,217.8114,0.7528,0.6247,0.9511,0.9801
332.6899,198.8448,0.7122,0.6324,0.8562,0.8886
337.1093,208.2859,0.7557,0.6272,0.9813,0.9139
353.1351,218.1373,0.7628,0.6722,0.9033,0.9491
399.4707,245.4149,0.7208,0.7308,0.8702,0.8853
386.277,240.1511,0.7556,0.7631,0.9417,0.9849
363.747,227.3456,0.7073,0.6087,0.908,0.9436
381.9023,236.3843,0.8356,0.6463,0.9248,0.9635
357.3038,234.0711,0.6799,0.7117,0.9125,1.0
370.8173,225.5889,0.6595,0.6408,0.937,0.9493
356.4559,205.786,0.7763,0.7702,0.9501,0.9531
357.8406,231.0196,0.7562,0.6253,0.9044,0.945
365.0834,242.6829,0.6926,0.7525,0.9044,0.987
349.7073,224.7608,0.6852,0.7609,0.9389,0.899
365.3869,240.9147,0.8125,0.7273,0.9534,0.9395
354.2187,216.5006,0.8125,0.6642,0.927,0.9775
361.8783,227.0843,0.752,0.7231,0.9387,0.9362
366.644,235.456,0.6666,0.5849,0.9257,0.9817
325.8337,192.4538,0.7889,0.5505,0.8684,0.9555
342.6092,211.4925,0.7114,0.7567,0.9569,0.9491
330.6831,201.9694,0.72,0.7189,0.9417,0.943
368.5888,230.6655,0.7191,0.682,0.9616,0.947
343.8136,214.526,0.7488,0.6614,0.9333,1.0
324.951,197.6014,0.8089,0.7495,0.9379,1.0
376.6324,239.8554,0.7524,0.7078,0.9188,0.9374
356.2606,223.6045,0.7218,0.6917,0.8981,0.9737
364.6685,235.463,0.7077,0.697,0.9343,0.9391
361.393,230.2963,0.7653,0.6195,0.9334,0.9311
368.9152,235.722,0.7047,0.6991,0.9672,0.949
374.8813,234.8616,0.6788,0.5977,0.9624,0.9515
325.24,201.8401,0.7709,0.6979,0.9205,0.9511
377.3043,230.7208,0.7044,0.5371,0.8888,0.9382
393.5123,247.6713,0.7291,0.5759,0.9143,0.9799
361.3575,222.3602,0.7398,0.6489,0.8776,0.8634
344.2689,211.5512,0.6825,0.6866,0.944,1.0
366.2517,217.2309,0.8348,0.7201,0.9787,0.9128
353.1357,223.3348,0.6484,0.5422,0.9164,0.8462
350.5677,214.511,0.7669,0.5583,0.8961,0.8745
357.2688,233.218,0.7058,0.6531,0.9527,0.9748
378.5125,231.9025,0.6885,0.6831,0.9613,0.9984
332.0707,206.1936,0.5911,0.6898,0.907,0.9532
384.0756,232.2436,0.7904,0.7088,0.9604,0.9276
343.7705,215.0095,0.6738,0.7142,0.9288,1.0
347.4967,207.1143,0.7273,0.6932,0.9525,0.9105
331.2646,204.744,0.7156,0.659,0.9315,0.9565
343.5476,208.7685,0.7884,0.6111,0.8612,0.9535
329.6547,208.1565,0.7079,0.6165,0.9464,0.9394
357.1287,225.7091,0.7682,0.5843,0.8377,0.8562
343.1851,223.0189,0.7666,0.6347,0.9298,0.9653
355.7928,219.5,0.6932,0.608,0.9616,0.9773
341.1348,202.5793,0.7239,0.8013,0.9134,0.9497
368.3289,218.6891,0.7976,0.6454,0.9397,0.9721
355.181,204.4147,0.8327,0.6833,0.9367,0.9203
323.4479,199.6988,0.7214,0.6831,0.9116,0.9792
353.917,236.1209,0.6806,0.6498,0.9584,0.923
342.6616,214.0903,0.8205,0.6927,0.9267,0.9605
378.7626,220.6567,0.7124,0.6912,0.9381,0.9841
362.3679,214.9944,0.675,0.6165,0.9228,0.9026
356.2617,205.8349,0.7667,0.7007,0.9493,0.9546
364.3659,224.778,0.7369,0.7138,0.9639,0.915
341.2294,205.3115,0.726,0.6823,0.8606,0.9072
352.9906,220.5845,0.6816,0.7206,0.9136,0.9676
400.2906,265.7927,0.6761,0.726,0.9413,0.9604
368.7875,227.4288,0.8047,0.6218,0.9097,0.9494
344.2312,217.4742,0.8159,0.7382,0.8781,1.0
372.1402,224.1871,0.7865,0.6603,0.9606,0.9763
366.5014,222.3876,0.6818,0.6847,0.8726,0.9629
343.4297,220.2286,0.7181,0.6481,0.9145,1.0
371.9758,226.3029,0.833,0.737,0.9357,0.9109
323.4676,177.3971,0.6888,0.6629,0.8434,0.8858
376.2502,232.0523,0.7249,0.6803,0.9434,0.9676
338.9521,211.8984,0.6899,0.7398,0.9392,0.8908
342.2089,201.4524,0.7672,0.7194,0.8794,0.9101
365.9168,237.867,0.7776,0.6982,0.904,0.8794
349.1806,212.2233,0.767,0.6921,0.9064,0.9139
367.6903,243.2987,0.7458,0.6724,0.9555,0.8965
353.0473,204.5674,0.7153,0.6645,0.9309,0.8664
396.5439,248.6182,0.6405,0.661,0.9844,0.795
347.8688,220.551,0.6698,0.6099,0.9279,0.9375
345.449,202.6475,0.7005,0.7356,0.9465,0.9357
350.2174,223.2021,0.7224,0.6965,0.876,1.0
333.371,209.4018,0.706,0.672,0.9154,0.896
374.8743,222.0158,0.7542,0.6957,0.9506,0.9661
347.346,226.2684,0.7535,0.7138,0.9084,0.9467
374.6959,224.2811,0.7166,0.6258,0.9466,0.9527
346.1443,210.9784,0.709,0.6411,0.8783,0.9005
385.0378,208.2598,0.782,0.7043,0.8292,0.8884
378.9561,222.1473,0.7345,0.6446,0.8382,0.9337
378.5901,236.7058,0.8087,0.6821,0.9282,0.9076
369.6362,230.0812,0.7202,0.6306,0.909,0.975
356.6079,228.1172,0.7802,0.7288,0.9207,0.9737
335.9986,214.5817,0.649,0.6959,0.9075,0.9815
367.6716,214.6386,0.7695,0.7057,0.9514,0.8471
357.2754,235.0542,0.7713,0.6798,0.8789,0.9449
376.9874,246.7657,0.6956,0.7635,0.9059,1.0
338.6929,201.4507,0.7397,0.6289,0.9408,0.9346
344.2236,215.6761,0.8106,0.6306,0.9292,0.9649
368.5628,233.7082,0.7305,0.646,0.9472,0.9463
368.2995,236.241,0.7743,0.6129,0.8739,0.916
370.8629,233.7046,0.6434,0.6514,0.9719,0.9619
392.6378,238.0196,0.7289,0.7259,0.9249,0.9379
337.9554,213.8165,0.8305,0.7357,0.9262,0.9668
375.6127,229.1291,0.7727,0.6647,0.927,0.9346
337.8203,201.4121,0.6619,0.6779,0.9136,0.863
368.3731,214.7356,0.701,0.664,0.898,0.9172
393.8497,248.5348,0.7236,0.6143,0.8925,0.8339
358.8063,229.532,0.7228,0.6661,0.9169,0.9063
356.1301,222.207,0.7622,0.5984,0.9001,0.9288
346.5854,216.5064,0.6956,0.676,0.899,0.9035
337.6433,201.4021,0.6956,0.6946,0.9486,0.893
351.7378,218.575,0.6474,0.7235,0.8939,0.9049
366.3241,227.1564,0.7231,0.7239,0.8504,0.853
319.3543,195.9629,0.6874,0.6627,0.9669,1.0
326.7055,204.1253,0.6801,0.6955,0.9688,0.9289
340.1404,212.5811,0.7822,0.6056,0.9489,0.9712
337.7492,211.0017,0.7448,0.678,0.8886,0.9634
360.8117,240.0152,0.6898,0.6391,0.9397,0.9603
347.8629,192.606,0.769,0.6304,0.9031,0.9673
387.9065,249.7183,0.7188,0.6075,0.9139,1.0
330.0281,193.0406,0.5922,0.703,0.9079,0.8266
371.7849,228.1515,0.6625,0.6718,0.9578,0.9393
338.8644,207.2054,0.7095,0.6689,0.8729,0.9062
376.709,227.6301,0.7718,0.6473,0.8875,0.9419
362.9113,204.9183,0.7263,0.6415,0.9191,0.9462
338.6802,208.5339,0.7229,0.7261,0.9415,0.958
345.4257,215.7401,0.7029,0.6781,0.9158,0.9821
368.4152,215.0447,0.7593,0.7171,0.835,0.9858
333.298,211.5312,0.7241,0.7199,0.8897,0.9579
350.0174,203.3796,0.6687,0.6689,0.8975,0.9017
353.9331,221.5966,0.7044,0.6322,0.8622,0.9359
354.393,218.5572,0.8257,0.7034,0.9435,0.8688
372.0137,238.0539,0.7966,0.703,0.8987,0.9535
368.7091,226.2399,0.6891,0.7545,0.9529,0.9562
342.5295,207.9431,0.6757,0.5691,0.8662,0.9879
347.5315,210.7222,0.7454,0.5949,0.8789,0.997
364.7085,221.0695,0.7357,0.6321,0.9212,0.9218
331.3806,186.1526,0.7947,0.7783,0.9149,0.9372
332.5612,201.7743,0.6243,0.6024,0.9171,0.8912
373.2543,241.1192,0.7345,0.6077,0.8723,0.9289
343.6677,204.0748,0.7288,0.6694,0.8577,0.9494
359.2861,228.4228,0.7287,0.8319,0.9058,0.9475
351.3493,210.3847,0.6606,0.7031,0.835,1.0
371.8666,249.1341,0.7094,0.6492,0.949,0.9158
380.5063,244.9599,0.7168,0.6503,0.9556,0.9774
358.5484,220.1421,0.7582,0.6866,0.8543,0.8629
348.4903,219.3731,0.7496,0.7236,0.9282,0.9264
340.9576,219.0484,0.6991,0.6739,0.8856,0.9765
